cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort,develop_type,link,cases,MU,SD,prob,z,p,odds,odds_order,odds_symbol,link_label,link_label_p,d_type_order,image_from,image_to,p_display,p_display_inverse,link_color
Alcohol,Anemia,Alcohol-->Anemia,0,All Sex,< 40,39,2,overall,383,4681,12.221932114882506,19.439538147229193,0.83,-27,0,Very Likely,1,+,Prob: 0.83% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Anemia.jpg,0.001,1000,#255C11
Alcohol,BP,Alcohol-->BP,0,All Sex,40 to 60,30,3,from,21,625,29.761904761904763,38.17316434604913,4.8,-0,0.977,Neutral,2,o,Prob: 4.80% | p: 0.977 | o,p value: 0.977 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.977,1.0235414534288638,#BFBA1B
Alcohol,BP,Alcohol-->BP,0,All Sex,All Age,58,1,overall,577,69302,120.10745233968804,216.3153776332515,0.08,6.9,0,Very Unlikely,3,-,Prob: 0.08% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Alcohol,BP,Alcohol-->BP,0,All Sex,All Age,58,1,from,22,1593,72.4090909090909,83.29103255390766,3.64,0.8,0.426,Neutral,2,o,Prob: 3.64% | p: 0.426 | o,p value: 0.426 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.426,2.347417840375587,#BFBA1B
Alcohol,BP,Alcohol-->BP,0,F,< 40,5,2,overall,335,3002,8.961194029850747,12.76790694169646,0.17,5.7,0,Very Unlikely,3,-,Prob: 0.17% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Alcohol,BP,Alcohol-->BP,0,F,< 40,5,2,from,15,238,15.866666666666667,24.674644784436005,2.1,1.7,0.11,Neutral,2,o,Prob: 2.10% | p: 0.110 | o,p value: 0.110 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.11,9.090909090909092,#BFBA1B
Alcohol,BP,Alcohol-->BP,0,F,> 60,5,4,overall,508,24451,48.131889763779526,84.94760147771233,0.02,11.4,0,Very Unlikely,3,-,Prob: 0.02% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Alcohol,BP,Alcohol-->BP,0,F,> 60,5,4,from,18,201,11.166666666666666,10.755299651252646,2.49,2.4,0.026,Very Unlikely,3,-,Prob: 2.49% | p: 0.026 | -,p value: 0.026 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.026,38.46153846153846,#941212
Alcohol,BP,Alcohol-->BP,0,F,40 to 60,14,3,overall,424,7467,17.610849056603772,24.472534423744737,0.19,3,0.003,Very Unlikely,3,-,Prob: 0.19% | p: 0.003 | -,p value: 0.003 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.003,333.3333333333333,#941212
Alcohol,BP,Alcohol-->BP,0,F,40 to 60,14,3,from,18,289,16.055555555555557,18.203012750712844,4.84,0.5,0.638,Neutral,2,o,Prob: 4.84% | p: 0.638 | o,p value: 0.638 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.638,1.567398119122257,#BFBA1B
Alcohol,BP,Alcohol-->BP,0,F,All Age,24,1,overall,546,34920,63.956043956043956,105.21942947740376,0.07,8.9,0,Very Unlikely,3,-,Prob: 0.07% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Alcohol,BP,Alcohol-->BP,0,F,All Age,24,1,from,20,728,36.4,43.61964791479324,3.3,1.3,0.219,Neutral,2,o,Prob: 3.30% | p: 0.219 | o,p value: 0.219 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.219,4.566210045662101,#BFBA1B
Alcohol,BP,Alcohol-->BP,0,M,< 40,10,2,overall,262,1679,6.408396946564886,9.638941915573069,0.6,-6,0,Very Likely,1,+,Prob: 0.60% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#255C11
Alcohol,BP,Alcohol-->BP,0,M,< 40,10,2,from,14,117,8.357142857142858,14.377370803063792,8.55,-0.4,0.676,Neutral,2,o,Prob: 8.55% | p: 0.676 | o,p value: 0.676 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.676,1.4792899408284024,#BFBA1B
Alcohol,BP,Alcohol-->BP,0,M,> 60,8,4,overall,493,25457,51.6369168356998,96.7984034517098,0.03,10,0,Very Unlikely,3,-,Prob: 0.03% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Alcohol,BP,Alcohol-->BP,0,M,> 60,8,4,from,21,412,19.61904761904762,22.63067871380836,1.94,2.4,0.029,Very Unlikely,3,-,Prob: 1.94% | p: 0.029 | -,p value: 0.029 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.029,34.48275862068965,#941212
Alcohol,BP,Alcohol-->BP,0,M,40 to 60,16,3,overall,424,7246,17.089622641509433,32.90305964703321,0.22,0.7,0.496,Neutral,2,o,Prob: 0.22% | p: 0.496 | o,p value: 0.496 Neutral,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.496,2.0161290322580645,#BFBA1B
Alcohol,BP,Alcohol-->BP,0,M,40 to 60,16,3,from,17,336,19.764705882352942,23.282314671668455,4.76,0.7,0.514,Neutral,2,o,Prob: 4.76% | p: 0.514 | o,p value: 0.514 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.514,1.9455252918287937,#BFBA1B
Alcohol,BP,Alcohol-->BP,0,M,All Age,34,1,overall,539,34382,63.788497217068645,122.98907293230812,0.1,5.6,0,Very Unlikely,3,-,Prob: 0.10% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Alcohol,BP,Alcohol-->BP,0,M,All Age,34,1,from,22,865,39.31818181818182,45.164657868141994,3.93,0.6,0.587,Neutral,2,o,Prob: 3.93% | p: 0.587 | o,p value: 0.587 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.587,1.7035775127768313,#BFBA1B
Alcohol,C,Alcohol-->C,0,All Sex,< 40,3,2,overall,383,4681,12.221932114882506,19.439538147229193,0.06,9.3,0,Very Unlikely,3,-,Prob: 0.06% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,All Sex,< 40,3,2,from,16,355,22.1875,36.735484661745424,0.85,2.1,0.054,Very Unlikely,3,-,Prob: 0.85% | p: 0.054 | -,p value: 0.054 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.054,18.51851851851852,#941212
Alcohol,C,Alcohol-->C,0,All Sex,> 60,33,4,overall,547,49908,91.23948811700183,169.02142194170352,0.07,8.1,0,Very Unlikely,3,-,Prob: 0.07% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,All Sex,> 60,33,4,from,21,613,29.19047619047619,30.931568094131674,5.38,-0.6,0.579,Neutral,2,o,Prob: 5.38% | p: 0.579 | o,p value: 0.579 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.579,1.7271157167530227,#BFBA1B
Alcohol,C,Alcohol-->C,0,All Sex,40 to 60,17,3,overall,489,14713,30.0879345603272,52.87491461865575,0.12,5.5,0,Very Unlikely,3,-,Prob: 0.12% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,All Sex,40 to 60,17,3,from,21,625,29.761904761904763,38.17316434604913,2.72,1.5,0.141,Neutral,2,o,Prob: 2.72% | p: 0.141 | o,p value: 0.141 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.141,7.092198581560284,#BFBA1B
Alcohol,C,Alcohol-->C,0,All Sex,All Age,53,1,overall,577,69302,120.10745233968804,216.3153776332515,0.08,7.5,0,Very Unlikely,3,-,Prob: 0.08% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,All Sex,All Age,53,1,from,22,1593,72.4090909090909,83.29103255390766,3.33,1.1,0.287,Neutral,2,o,Prob: 3.33% | p: 0.287 | o,p value: 0.287 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.287,3.4843205574912894,#BFBA1B
Alcohol,C,Alcohol-->C,0,F,< 40,2,2,overall,335,3002,8.961194029850747,12.76790694169646,0.07,10,0,Very Unlikely,3,-,Prob: 0.07% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,F,< 40,2,2,from,15,238,15.866666666666667,24.674644784436005,0.84,2.2,0.047,Very Unlikely,3,-,Prob: 0.84% | p: 0.047 | -,p value: 0.047 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.047,21.27659574468085,#941212
Alcohol,C,Alcohol-->C,0,F,> 60,14,4,overall,508,24451,48.131889763779526,84.94760147771233,0.06,9.1,0,Very Unlikely,3,-,Prob: 0.06% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,F,> 60,14,4,from,18,201,11.166666666666666,10.755299651252646,6.97,-1.1,0.279,Neutral,2,o,Prob: 6.97% | p: 0.279 | o,p value: 0.279 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.279,3.584229390681003,#BFBA1B
Alcohol,C,Alcohol-->C,0,F,40 to 60,11,3,overall,424,7467,17.610849056603772,24.472534423744737,0.15,5.6,0,Very Unlikely,3,-,Prob: 0.15% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,F,40 to 60,11,3,from,18,289,16.055555555555557,18.203012750712844,3.81,1.2,0.255,Neutral,2,o,Prob: 3.81% | p: 0.255 | o,p value: 0.255 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.255,3.9215686274509802,#BFBA1B
Alcohol,C,Alcohol-->C,0,F,All Age,27,1,overall,546,34920,63.956043956043956,105.21942947740376,0.08,8.2,0,Very Unlikely,3,-,Prob: 0.08% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,F,All Age,27,1,from,20,728,36.4,43.61964791479324,3.71,1,0.347,Neutral,2,o,Prob: 3.71% | p: 0.347 | o,p value: 0.347 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.347,2.8818443804034586,#BFBA1B
Alcohol,C,Alcohol-->C,0,M,< 40,1,2,overall,262,1679,6.408396946564886,9.638941915573069,0.06,9.1,0,Very Unlikely,3,-,Prob: 0.06% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,M,< 40,1,2,from,14,117,8.357142857142858,14.377370803063792,0.85,1.9,0.078,Neutral,2,o,Prob: 0.85% | p: 0.078 | o,p value: 0.078 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.078,12.820512820512821,#BFBA1B
Alcohol,C,Alcohol-->C,0,M,> 60,19,4,overall,493,25457,51.6369168356998,96.7984034517098,0.07,7.5,0,Very Unlikely,3,-,Prob: 0.07% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,M,> 60,19,4,from,21,412,19.61904761904762,22.63067871380836,4.61,0.1,0.901,Neutral,2,o,Prob: 4.61% | p: 0.901 | o,p value: 0.901 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.901,1.1098779134295227,#BFBA1B
Alcohol,C,Alcohol-->C,0,M,40 to 60,6,3,overall,424,7246,17.089622641509433,32.90305964703321,0.08,6.9,0,Very Unlikely,3,-,Prob: 0.08% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,M,40 to 60,6,3,from,17,336,19.764705882352942,23.282314671668455,1.79,2.4,0.027,Very Unlikely,3,-,Prob: 1.79% | p: 0.027 | -,p value: 0.027 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.027,37.03703703703704,#941212
Alcohol,C,Alcohol-->C,0,M,All Age,26,1,overall,539,34382,63.788497217068645,122.98907293230812,0.08,7.1,0,Very Unlikely,3,-,Prob: 0.08% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#941212
Alcohol,C,Alcohol-->C,0,M,All Age,26,1,from,22,865,39.31818181818182,45.164657868141994,3.01,1.4,0.181,Neutral,2,o,Prob: 3.01% | p: 0.181 | o,p value: 0.181 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.181,5.524861878453039,#BFBA1B
Alcohol,CKD,Alcohol-->CKD,0,All Sex,> 60,9,4,overall,547,49908,91.23948811700183,169.02142194170352,0.02,11.4,0,Very Unlikely,3,-,Prob: 0.02% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Alcohol,CKD,Alcohol-->CKD,0,All Sex,> 60,9,4,from,21,613,29.19047619047619,30.931568094131674,1.47,3,0.007,Very Unlikely,3,-,Prob: 1.47% | p: 0.007 | -,p value: 0.007 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.007,142.85714285714286,#941212
Alcohol,CKD,Alcohol-->CKD,0,All Sex,40 to 60,6,3,overall,489,14713,30.0879345603272,52.87491461865575,0.04,10.1,0,Very Unlikely,3,-,Prob: 0.04% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Alcohol,CKD,Alcohol-->CKD,0,All Sex,40 to 60,6,3,from,21,625,29.761904761904763,38.17316434604913,0.96,2.9,0.01,Very Unlikely,3,-,Prob: 0.96% | p: 0.010 | -,p value: 0.010 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.01,100,#941212
Alcohol,CKD,Alcohol-->CKD,0,All Sex,All Age,15,1,overall,577,69302,120.10745233968804,216.3153776332515,0.02,11.7,0,Very Unlikely,3,-,Prob: 0.02% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Alcohol,CKD,Alcohol-->CKD,0,All Sex,All Age,15,1,from,22,1593,72.4090909090909,83.29103255390766,0.94,3.2,0.004,Very Unlikely,3,-,Prob: 0.94% | p: 0.004 | -,p value: 0.004 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.004,250,#941212
Alcohol,CKD,Alcohol-->CKD,0,F,40 to 60,6,3,overall,424,7467,17.610849056603772,24.472534423744737,0.08,9.8,0,Very Unlikely,3,-,Prob: 0.08% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Alcohol,CKD,Alcohol-->CKD,0,F,40 to 60,6,3,from,18,289,16.055555555555557,18.203012750712844,2.08,2.3,0.032,Very Unlikely,3,-,Prob: 2.08% | p: 0.032 | -,p value: 0.032 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.032,31.25,#941212
Alcohol,CKD,Alcohol-->CKD,0,F,All Age,6,1,overall,546,34920,63.956043956043956,105.21942947740376,0.02,12.9,0,Very Unlikely,3,-,Prob: 0.02% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Alcohol,CKD,Alcohol-->CKD,0,F,All Age,6,1,from,20,728,36.4,43.61964791479324,0.82,3.1,0.006,Very Unlikely,3,-,Prob: 0.82% | p: 0.006 | -,p value: 0.006 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.006,166.66666666666666,#941212
Alcohol,CKD,Alcohol-->CKD,0,M,> 60,9,4,overall,493,25457,51.6369168356998,96.7984034517098,0.04,9.8,0,Very Unlikely,3,-,Prob: 0.04% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Alcohol,CKD,Alcohol-->CKD,0,M,> 60,9,4,from,21,412,19.61904761904762,22.63067871380836,2.18,2.2,0.044,Very Unlikely,3,-,Prob: 2.18% | p: 0.044 | -,p value: 0.044 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.044,22.72727272727273,#941212
Alcohol,CKD,Alcohol-->CKD,0,M,All Age,9,1,overall,539,34382,63.788497217068645,122.98907293230812,0.03,10.3,0,Very Unlikely,3,-,Prob: 0.03% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Alcohol,CKD,Alcohol-->CKD,0,M,All Age,9,1,from,22,865,39.31818181818182,45.164657868141994,1.04,3.1,0.005,Very Unlikely,3,-,Prob: 1.04% | p: 0.005 | -,p value: 0.005 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.005,200,#941212
Alcohol,Coagulopathy,Alcohol-->Coagulopathy,0,All Sex,< 40,1,2,overall,383,4681,12.221932114882506,19.439538147229193,0.02,11.3,0,Very Unlikely,3,-,Prob: 0.02% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#941212
Alcohol,Coagulopathy,Alcohol-->Coagulopathy,0,All Sex,< 40,1,2,from,16,355,22.1875,36.735484661745424,0.28,2.3,0.036,Very Unlikely,3,-,Prob: 0.28% | p: 0.036 | -,p value: 0.036 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.036,27.77777777777778,#941212
Alcohol,Coagulopathy,Alcohol-->Coagulopathy,0,All Sex,> 60,26,4,overall,547,49908,91.23948811700183,169.02142194170352,0.05,9,0,Very Unlikely,3,-,Prob: 0.05% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#941212
Alcohol,Coagulopathy,Alcohol-->Coagulopathy,0,All Sex,> 60,26,4,from,21,613,29.19047619047619,30.931568094131674,4.24,0.5,0.642,Neutral,2,o,Prob: 4.24% | p: 0.642 | o,p value: 0.642 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.642,1.557632398753894,#BFBA1B
Alcohol,Coagulopathy,Alcohol-->Coagulopathy,0,All Sex,40 to 60,8,3,overall,489,14713,30.0879345603272,52.87491461865575,0.05,9.2,0,Very Unlikely,3,-,Prob: 0.05% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#941212
Alcohol,Coagulopathy,Alcohol-->Coagulopathy,0,All Sex,40 to 60,8,3,from,21,625,29.761904761904763,38.17316434604913,1.28,2.6,0.017,Very Unlikely,3,-,Prob: 1.28% | p: 0.017 | -,p value: 0.017 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.017,58.8235294117647,#941212
Alcohol,Coagulopathy,Alcohol-->Coagulopathy,0,All Sex,All Age,35,1,overall,577,69302,120.10745233968804,216.3153776332515,0.05,9.5,0,Very Unlikely,3,-,Prob: 0.05% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#941212
Alcohol,Coagulopathy,Alcohol-->Coagulopathy,0,All Sex,All Age,35,1,from,22,1593,72.4090909090909,83.29103255390766,2.2,2.1,0.047,Very Unlikely,3,-,Prob: 2.20% | p: 0.047 | -,p value: 0.047 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.047,21.27659574468085,#941212
