cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,develop_year,instance
Alcohol,D,Alcohol-->D,0,All Sex,< 40,Within 10 years,2
Alcohol,D,Alcohol-->D,0,All Sex,< 40,All Years,6
Alcohol,D,Alcohol-->D,0,All Sex,> 60,Within 2 years,34
Alcohol,D,Alcohol-->D,0,All Sex,> 60,Within 5 years,35
Alcohol,D,Alcohol-->D,0,All Sex,> 60,Within 10 years,35
Alcohol,D,Alcohol-->D,0,All Sex,> 60,All Years,35
Alcohol,D,Alcohol-->D,0,All Sex,40 to 60,Within 2 years,27
Alcohol,D,Alcohol-->D,0,All Sex,40 to 60,Within 5 years,29
Alcohol,D,Alcohol-->D,0,All Sex,40 to 60,Within 10 years,30
Alcohol,D,Alcohol-->D,0,All Sex,40 to 60,All Years,32
Alcohol,D,Alcohol-->D,0,All Sex,All Age,Within 2 years,63
Alcohol,D,Alcohol-->D,0,All Sex,All Age,Within 5 years,66
Alcohol,D,Alcohol-->D,0,All Sex,All Age,Within 10 years,67
Alcohol,D,Alcohol-->D,0,All Sex,All Age,All Years,73
Alcohol,D,Alcohol-->D,0,F,< 40,Within 2 years,2
Alcohol,D,Alcohol-->D,0,F,< 40,Within 5 years,2
Alcohol,D,Alcohol-->D,0,F,< 40,Within 10 years,2
Alcohol,D,Alcohol-->D,0,F,< 40,All Years,5
Alcohol,D,Alcohol-->D,0,F,> 60,Within 2 years,14
Alcohol,D,Alcohol-->D,0,F,> 60,Within 5 years,14
Alcohol,D,Alcohol-->D,0,F,> 60,Within 10 years,14
Alcohol,D,Alcohol-->D,0,F,> 60,All Years,14
Alcohol,D,Alcohol-->D,0,F,40 to 60,Within 2 years,1
Alcohol,D,Alcohol-->D,0,F,40 to 60,Within 5 years,1
Alcohol,D,Alcohol-->D,0,F,40 to 60,Within 10 years,1
Alcohol,D,Alcohol-->D,0,F,40 to 60,All Years,2
Alcohol,D,Alcohol-->D,0,F,All Age,Within 2 years,17
Alcohol,D,Alcohol-->D,0,F,All Age,Within 5 years,17
Alcohol,D,Alcohol-->D,0,F,All Age,Within 10 years,17
Alcohol,D,Alcohol-->D,0,F,All Age,All Years,21
Alcohol,D,Alcohol-->D,0,M,< 40,All Years,1
Alcohol,D,Alcohol-->D,0,M,> 60,Within 2 years,20
Alcohol,D,Alcohol-->D,0,M,> 60,Within 5 years,21
Alcohol,D,Alcohol-->D,0,M,> 60,Within 10 years,21
Alcohol,D,Alcohol-->D,0,M,> 60,All Years,21
Alcohol,D,Alcohol-->D,0,M,40 to 60,Within 2 years,26
Alcohol,D,Alcohol-->D,0,M,40 to 60,Within 5 years,28
Alcohol,D,Alcohol-->D,0,M,40 to 60,Within 10 years,29
Alcohol,D,Alcohol-->D,0,M,40 to 60,All Years,30
Alcohol,D,Alcohol-->D,0,M,All Age,Within 2 years,46
Alcohol,D,Alcohol-->D,0,M,All Age,Within 5 years,49
Alcohol,D,Alcohol-->D,0,M,All Age,Within 10 years,50
Alcohol,D,Alcohol-->D,0,M,All Age,All Years,52
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,< 40,Within 2 years,80
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,< 40,Within 5 years,80
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,< 40,Within 10 years,80
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,< 40,All Years,80
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,> 60,Within 2 years,8
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,> 60,Within 5 years,8
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,> 60,Within 10 years,8
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,> 60,All Years,8
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,40 to 60,Within 2 years,35
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,40 to 60,Within 5 years,38
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,40 to 60,Within 10 years,38
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,40 to 60,All Years,39
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,All Age,Within 2 years,123
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,All Age,Within 5 years,126
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,All Age,Within 10 years,126
Alcohol,Drugs,Alcohol-->Drugs,0,All Sex,All Age,All Years,127
Alcohol,Drugs,Alcohol-->Drugs,0,F,< 40,Within 2 years,49
Alcohol,Drugs,Alcohol-->Drugs,0,F,< 40,Within 5 years,49
Alcohol,Drugs,Alcohol-->Drugs,0,F,< 40,Within 10 years,49
Alcohol,Drugs,Alcohol-->Drugs,0,F,< 40,All Years,49
Alcohol,Drugs,Alcohol-->Drugs,0,F,> 60,Within 2 years,5
Alcohol,Drugs,Alcohol-->Drugs,0,F,> 60,Within 5 years,5
Alcohol,Drugs,Alcohol-->Drugs,0,F,> 60,Within 10 years,5
Alcohol,Drugs,Alcohol-->Drugs,0,F,> 60,All Years,5
Alcohol,Drugs,Alcohol-->Drugs,0,F,40 to 60,Within 2 years,11
Alcohol,Drugs,Alcohol-->Drugs,0,F,40 to 60,Within 5 years,11
Alcohol,Drugs,Alcohol-->Drugs,0,F,40 to 60,Within 10 years,11
Alcohol,Drugs,Alcohol-->Drugs,0,F,40 to 60,All Years,11
Alcohol,Drugs,Alcohol-->Drugs,0,F,All Age,Within 2 years,65
Alcohol,Drugs,Alcohol-->Drugs,0,F,All Age,Within 5 years,65
Alcohol,Drugs,Alcohol-->Drugs,0,F,All Age,Within 10 years,65
Alcohol,Drugs,Alcohol-->Drugs,0,F,All Age,All Years,65
Alcohol,Drugs,Alcohol-->Drugs,0,M,< 40,Within 2 years,31
Alcohol,Drugs,Alcohol-->Drugs,0,M,< 40,Within 5 years,31
Alcohol,Drugs,Alcohol-->Drugs,0,M,< 40,Within 10 years,31
Alcohol,Drugs,Alcohol-->Drugs,0,M,< 40,All Years,31
Alcohol,Drugs,Alcohol-->Drugs,0,M,> 60,Within 2 years,3
Alcohol,Drugs,Alcohol-->Drugs,0,M,> 60,Within 5 years,3
Alcohol,Drugs,Alcohol-->Drugs,0,M,> 60,Within 10 years,3
Alcohol,Drugs,Alcohol-->Drugs,0,M,> 60,All Years,3
Alcohol,Drugs,Alcohol-->Drugs,0,M,40 to 60,Within 2 years,24
Alcohol,Drugs,Alcohol-->Drugs,0,M,40 to 60,Within 5 years,27
Alcohol,Drugs,Alcohol-->Drugs,0,M,40 to 60,Within 10 years,27
Alcohol,Drugs,Alcohol-->Drugs,0,M,40 to 60,All Years,28
Alcohol,Drugs,Alcohol-->Drugs,0,M,All Age,Within 2 years,58
Alcohol,Drugs,Alcohol-->Drugs,0,M,All Age,Within 5 years,61
Alcohol,Drugs,Alcohol-->Drugs,0,M,All Age,Within 10 years,61
Alcohol,Drugs,Alcohol-->Drugs,0,M,All Age,All Years,62
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,< 40,Within 2 years,11
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,< 40,Within 5 years,12
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,< 40,Within 10 years,12
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,< 40,All Years,13
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,> 60,Within 2 years,83
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,> 60,Within 5 years,87
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,> 60,Within 10 years,89
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,> 60,All Years,89
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,40 to 60,Within 2 years,43
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,40 to 60,Within 5 years,45
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,40 to 60,Within 10 years,45
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,40 to 60,All Years,46
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,All Age,Within 2 years,137
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,All Age,Within 5 years,144
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,All Age,Within 10 years,146
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,All Sex,All Age,All Years,148
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,< 40,Within 2 years,4
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,< 40,Within 5 years,4
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,< 40,Within 10 years,4
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,< 40,All Years,5
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,> 60,Within 2 years,12
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,> 60,Within 5 years,14
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,> 60,Within 10 years,16
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,> 60,All Years,16
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,40 to 60,Within 2 years,25
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,40 to 60,Within 5 years,25
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,40 to 60,Within 10 years,25
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,40 to 60,All Years,26
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,All Age,Within 2 years,41
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,All Age,Within 5 years,43
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,All Age,Within 10 years,45
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,F,All Age,All Years,47
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,< 40,Within 2 years,7
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,< 40,Within 5 years,8
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,< 40,Within 10 years,8
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,< 40,All Years,8
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,> 60,Within 2 years,71
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,> 60,Within 5 years,73
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,> 60,Within 10 years,73
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,> 60,All Years,73
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,40 to 60,Within 2 years,18
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,40 to 60,Within 5 years,20
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,40 to 60,Within 10 years,20
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,40 to 60,All Years,20
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,All Age,Within 2 years,96
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,All Age,Within 5 years,101
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,All Age,Within 10 years,101
Alcohol,FluidsLytes,Alcohol-->FluidsLytes,0,M,All Age,All Years,101
Alcohol,G,Alcohol-->G,0,All Sex,< 40,Within 5 years,1
Alcohol,G,Alcohol-->G,0,All Sex,< 40,Within 10 years,1
Alcohol,G,Alcohol-->G,0,All Sex,< 40,All Years,1
Alcohol,G,Alcohol-->G,0,All Sex,> 60,Within 2 years,9
Alcohol,G,Alcohol-->G,0,All Sex,> 60,Within 5 years,12
Alcohol,G,Alcohol-->G,0,All Sex,> 60,Within 10 years,12
Alcohol,G,Alcohol-->G,0,All Sex,> 60,All Years,12
Alcohol,G,Alcohol-->G,0,All Sex,40 to 60,Within 2 years,2
Alcohol,G,Alcohol-->G,0,All Sex,40 to 60,Within 5 years,2
Alcohol,G,Alcohol-->G,0,All Sex,40 to 60,Within 10 years,2
Alcohol,G,Alcohol-->G,0,All Sex,40 to 60,All Years,2
Alcohol,G,Alcohol-->G,0,All Sex,All Age,Within 2 years,11
Alcohol,G,Alcohol-->G,0,All Sex,All Age,Within 5 years,15
Alcohol,G,Alcohol-->G,0,All Sex,All Age,Within 10 years,15
Alcohol,G,Alcohol-->G,0,All Sex,All Age,All Years,15
Alcohol,G,Alcohol-->G,0,M,< 40,Within 5 years,1
Alcohol,G,Alcohol-->G,0,M,< 40,Within 10 years,1
Alcohol,G,Alcohol-->G,0,M,< 40,All Years,1
Alcohol,G,Alcohol-->G,0,M,> 60,Within 2 years,9
Alcohol,G,Alcohol-->G,0,M,> 60,Within 5 years,12
Alcohol,G,Alcohol-->G,0,M,> 60,Within 10 years,12
Alcohol,G,Alcohol-->G,0,M,> 60,All Years,12
Alcohol,G,Alcohol-->G,0,M,40 to 60,Within 2 years,2
Alcohol,G,Alcohol-->G,0,M,40 to 60,Within 5 years,2
Alcohol,G,Alcohol-->G,0,M,40 to 60,Within 10 years,2
Alcohol,G,Alcohol-->G,0,M,40 to 60,All Years,2
Alcohol,G,Alcohol-->G,0,M,All Age,Within 2 years,11
Alcohol,G,Alcohol-->G,0,M,All Age,Within 5 years,15
Alcohol,G,Alcohol-->G,0,M,All Age,Within 10 years,15
Alcohol,G,Alcohol-->G,0,M,All Age,All Years,15
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,All Sex,< 40,Within 2 years,2
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,All Sex,< 40,Within 5 years,2
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,All Sex,< 40,Within 10 years,2
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,All Sex,< 40,All Years,2
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,All Sex,All Age,Within 2 years,2
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,All Sex,All Age,Within 5 years,2
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,All Sex,All Age,Within 10 years,2
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,All Sex,All Age,All Years,2
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,F,< 40,Within 2 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,F,< 40,Within 5 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,F,< 40,Within 10 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,F,< 40,All Years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,F,All Age,Within 2 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,F,All Age,Within 5 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,F,All Age,Within 10 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,F,All Age,All Years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,M,< 40,Within 2 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,M,< 40,Within 5 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,M,< 40,Within 10 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,M,< 40,All Years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,M,All Age,Within 2 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,M,All Age,Within 5 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,M,All Age,Within 10 years,1
Alcohol,Hypothyroid,Alcohol-->Hypothyroid,0,M,All Age,All Years,1
Alcohol,Liver,Alcohol-->Liver,0,All Sex,< 40,Within 2 years,6
Alcohol,Liver,Alcohol-->Liver,0,All Sex,< 40,Within 5 years,7
Alcohol,Liver,Alcohol-->Liver,0,All Sex,< 40,Within 10 years,7
Alcohol,Liver,Alcohol-->Liver,0,All Sex,< 40,All Years,7
Alcohol,Liver,Alcohol-->Liver,0,All Sex,> 60,Within 2 years,82
Alcohol,Liver,Alcohol-->Liver,0,All Sex,> 60,Within 5 years,89
Alcohol,Liver,Alcohol-->Liver,0,All Sex,> 60,Within 10 years,89
Alcohol,Liver,Alcohol-->Liver,0,All Sex,> 60,All Years,89
Alcohol,Liver,Alcohol-->Liver,0,All Sex,40 to 60,Within 2 years,75
Alcohol,Liver,Alcohol-->Liver,0,All Sex,40 to 60,Within 5 years,82
Alcohol,Liver,Alcohol-->Liver,0,All Sex,40 to 60,Within 10 years,82
Alcohol,Liver,Alcohol-->Liver,0,All Sex,40 to 60,All Years,83
Alcohol,Liver,Alcohol-->Liver,0,All Sex,All Age,Within 2 years,163
Alcohol,Liver,Alcohol-->Liver,0,All Sex,All Age,Within 5 years,178
Alcohol,Liver,Alcohol-->Liver,0,All Sex,All Age,Within 10 years,178
Alcohol,Liver,Alcohol-->Liver,0,All Sex,All Age,All Years,179
Alcohol,Liver,Alcohol-->Liver,0,F,< 40,Within 2 years,4
Alcohol,Liver,Alcohol-->Liver,0,F,< 40,Within 5 years,5
Alcohol,Liver,Alcohol-->Liver,0,F,< 40,Within 10 years,5
Alcohol,Liver,Alcohol-->Liver,0,F,< 40,All Years,5
Alcohol,Liver,Alcohol-->Liver,0,F,> 60,Within 2 years,35
Alcohol,Liver,Alcohol-->Liver,0,F,> 60,Within 5 years,41
Alcohol,Liver,Alcohol-->Liver,0,F,> 60,Within 10 years,41
Alcohol,Liver,Alcohol-->Liver,0,F,> 60,All Years,41
Alcohol,Liver,Alcohol-->Liver,0,F,40 to 60,Within 2 years,37
Alcohol,Liver,Alcohol-->Liver,0,F,40 to 60,Within 5 years,44
Alcohol,Liver,Alcohol-->Liver,0,F,40 to 60,Within 10 years,44
Alcohol,Liver,Alcohol-->Liver,0,F,40 to 60,All Years,44
Alcohol,Liver,Alcohol-->Liver,0,F,All Age,Within 2 years,76
Alcohol,Liver,Alcohol-->Liver,0,F,All Age,Within 5 years,90
Alcohol,Liver,Alcohol-->Liver,0,F,All Age,Within 10 years,90
Alcohol,Liver,Alcohol-->Liver,0,F,All Age,All Years,90
Alcohol,Liver,Alcohol-->Liver,0,M,< 40,Within 2 years,2
Alcohol,Liver,Alcohol-->Liver,0,M,< 40,Within 5 years,2
Alcohol,Liver,Alcohol-->Liver,0,M,< 40,Within 10 years,2
Alcohol,Liver,Alcohol-->Liver,0,M,< 40,All Years,2
Alcohol,Liver,Alcohol-->Liver,0,M,> 60,Within 2 years,47
Alcohol,Liver,Alcohol-->Liver,0,M,> 60,Within 5 years,48
Alcohol,Liver,Alcohol-->Liver,0,M,> 60,Within 10 years,48
Alcohol,Liver,Alcohol-->Liver,0,M,> 60,All Years,48
Alcohol,Liver,Alcohol-->Liver,0,M,40 to 60,Within 2 years,38
Alcohol,Liver,Alcohol-->Liver,0,M,40 to 60,Within 5 years,38
Alcohol,Liver,Alcohol-->Liver,0,M,40 to 60,Within 10 years,38
Alcohol,Liver,Alcohol-->Liver,0,M,40 to 60,All Years,39
Alcohol,Liver,Alcohol-->Liver,0,M,All Age,Within 2 years,87
Alcohol,Liver,Alcohol-->Liver,0,M,All Age,Within 5 years,88
Alcohol,Liver,Alcohol-->Liver,0,M,All Age,Within 10 years,88
Alcohol,Liver,Alcohol-->Liver,0,M,All Age,All Years,89
Alcohol,MHC,Alcohol-->MHC,0,All Sex,< 40,Within 2 years,133
Alcohol,MHC,Alcohol-->MHC,0,All Sex,< 40,Within 5 years,134
Alcohol,MHC,Alcohol-->MHC,0,All Sex,< 40,Within 10 years,134
Alcohol,MHC,Alcohol-->MHC,0,All Sex,< 40,All Years,137
Alcohol,MHC,Alcohol-->MHC,0,All Sex,> 60,Within 2 years,43
Alcohol,MHC,Alcohol-->MHC,0,All Sex,> 60,Within 5 years,43
Alcohol,MHC,Alcohol-->MHC,0,All Sex,> 60,Within 10 years,43
Alcohol,MHC,Alcohol-->MHC,0,All Sex,> 60,All Years,45
Alcohol,MHC,Alcohol-->MHC,0,All Sex,40 to 60,Within 2 years,162
Alcohol,MHC,Alcohol-->MHC,0,All Sex,40 to 60,Within 5 years,166
Alcohol,MHC,Alcohol-->MHC,0,All Sex,40 to 60,Within 10 years,166
Alcohol,MHC,Alcohol-->MHC,0,All Sex,40 to 60,All Years,168
Alcohol,MHC,Alcohol-->MHC,0,All Sex,All Age,Within 2 years,338
Alcohol,MHC,Alcohol-->MHC,0,All Sex,All Age,Within 5 years,343
Alcohol,MHC,Alcohol-->MHC,0,All Sex,All Age,Within 10 years,343
Alcohol,MHC,Alcohol-->MHC,0,All Sex,All Age,All Years,350
Alcohol,MHC,Alcohol-->MHC,0,F,< 40,Within 2 years,84
Alcohol,MHC,Alcohol-->MHC,0,F,< 40,Within 5 years,84
Alcohol,MHC,Alcohol-->MHC,0,F,< 40,Within 10 years,84
Alcohol,MHC,Alcohol-->MHC,0,F,< 40,All Years,87
Alcohol,MHC,Alcohol-->MHC,0,F,> 60,Within 2 years,22
Alcohol,MHC,Alcohol-->MHC,0,F,> 60,Within 5 years,22
Alcohol,MHC,Alcohol-->MHC,0,F,> 60,Within 10 years,22
Alcohol,MHC,Alcohol-->MHC,0,F,> 60,All Years,24
Alcohol,MHC,Alcohol-->MHC,0,F,40 to 60,Within 2 years,73
Alcohol,MHC,Alcohol-->MHC,0,F,40 to 60,Within 5 years,75
Alcohol,MHC,Alcohol-->MHC,0,F,40 to 60,Within 10 years,75
Alcohol,MHC,Alcohol-->MHC,0,F,40 to 60,All Years,77
Alcohol,MHC,Alcohol-->MHC,0,F,All Age,Within 2 years,179
Alcohol,MHC,Alcohol-->MHC,0,F,All Age,Within 5 years,181
Alcohol,MHC,Alcohol-->MHC,0,F,All Age,Within 10 years,181
Alcohol,MHC,Alcohol-->MHC,0,F,All Age,All Years,188
Alcohol,MHC,Alcohol-->MHC,0,M,< 40,Within 2 years,49
Alcohol,MHC,Alcohol-->MHC,0,M,< 40,Within 5 years,50
Alcohol,MHC,Alcohol-->MHC,0,M,< 40,Within 10 years,50
Alcohol,MHC,Alcohol-->MHC,0,M,< 40,All Years,50
Alcohol,MHC,Alcohol-->MHC,0,M,> 60,Within 2 years,21
Alcohol,MHC,Alcohol-->MHC,0,M,> 60,Within 5 years,21
Alcohol,MHC,Alcohol-->MHC,0,M,> 60,Within 10 years,21
Alcohol,MHC,Alcohol-->MHC,0,M,> 60,All Years,21
Alcohol,MHC,Alcohol-->MHC,0,M,40 to 60,Within 2 years,89
Alcohol,MHC,Alcohol-->MHC,0,M,40 to 60,Within 5 years,91
Alcohol,MHC,Alcohol-->MHC,0,M,40 to 60,Within 10 years,91
Alcohol,MHC,Alcohol-->MHC,0,M,40 to 60,All Years,91
Alcohol,MHC,Alcohol-->MHC,0,M,All Age,Within 2 years,159
Alcohol,MHC,Alcohol-->MHC,0,M,All Age,Within 5 years,162
Alcohol,MHC,Alcohol-->MHC,0,M,All Age,Within 10 years,162
Alcohol,MHC,Alcohol-->MHC,0,M,All Age,All Years,162
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,< 40,Within 2 years,1
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,< 40,Within 5 years,2
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,< 40,Within 10 years,2
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,< 40,All Years,3
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,> 60,Within 2 years,14
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,> 60,Within 5 years,14
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,> 60,Within 10 years,14
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,> 60,All Years,15
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,40 to 60,Within 2 years,20
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,40 to 60,Within 5 years,20
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,40 to 60,Within 10 years,20
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,40 to 60,All Years,21
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,All Age,Within 2 years,35
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,All Age,Within 5 years,36
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,All Age,Within 10 years,36
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,All Sex,All Age,All Years,39
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,< 40,Within 5 years,1
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,< 40,Within 10 years,1
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,< 40,All Years,1
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,> 60,Within 2 years,2
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,> 60,Within 5 years,2
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,> 60,Within 10 years,2
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,> 60,All Years,3
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,40 to 60,Within 2 years,7
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,40 to 60,Within 5 years,7
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,40 to 60,Within 10 years,7
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,40 to 60,All Years,8
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,All Age,Within 2 years,9
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,All Age,Within 5 years,10
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,All Age,Within 10 years,10
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,F,All Age,All Years,12
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,< 40,Within 2 years,1
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,< 40,Within 5 years,1
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,< 40,Within 10 years,1
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,< 40,All Years,2
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,> 60,Within 2 years,12
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,> 60,Within 5 years,12
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,> 60,Within 10 years,12
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,> 60,All Years,12
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,40 to 60,Within 2 years,13
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,40 to 60,Within 5 years,13
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,40 to 60,Within 10 years,13
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,40 to 60,All Years,13
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,All Age,Within 2 years,26
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,All Age,Within 5 years,26
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,All Age,Within 10 years,26
Alcohol,NeuroOther,Alcohol-->NeuroOther,0,M,All Age,All Years,27
Alcohol,Obesity,Alcohol-->Obesity,0,All Sex,< 40,Within 2 years,23
Alcohol,Obesity,Alcohol-->Obesity,0,All Sex,< 40,Within 5 years,26
Alcohol,Obesity,Alcohol-->Obesity,0,All Sex,< 40,Within 10 years,26
Alcohol,Obesity,Alcohol-->Obesity,0,All Sex,< 40,All Years,26
Alcohol,Obesity,Alcohol-->Obesity,0,All Sex,> 60,Within 2 years,9
Alcohol,Obesity,Alcohol-->Obesity,0,All Sex,> 60,Within 5 years,9
