cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort
Anemia,MHC,Anemia-->MHC,0,F,40 to 60,5,3
Anemia,MHC,Anemia-->MHC,0,F,All Age,95,1
Anemia,MHC,Anemia-->MHC,0,M,> 60,25,4
Anemia,MHC,Anemia-->MHC,0,M,40 to 60,1,3
Anemia,MHC,Anemia-->MHC,0,M,All Age,26,1
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,< 40,2,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,> 60,37,4
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,40 to 60,8,3
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,All Age,47,1
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,< 40,2,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,> 60,18,4
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,40 to 60,6,3
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,All Age,26,1
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,> 60,19,4
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,40 to 60,2,3
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,All Age,21,1
Anemia,Obesity,Anemia-->Obesity,0,All Sex,< 40,7,2
Anemia,Obesity,Anemia-->Obesity,0,All Sex,> 60,16,4
Anemia,Obesity,Anemia-->Obesity,0,All Sex,40 to 60,19,3
Anemia,Obesity,Anemia-->Obesity,0,All Sex,All Age,42,1
Anemia,Obesity,Anemia-->Obesity,0,F,< 40,7,2
Anemia,Obesity,Anemia-->Obesity,0,F,> 60,8,4
Anemia,Obesity,Anemia-->Obesity,0,F,40 to 60,18,3
Anemia,Obesity,Anemia-->Obesity,0,F,All Age,33,1
Anemia,Obesity,Anemia-->Obesity,0,M,> 60,8,4
Anemia,Obesity,Anemia-->Obesity,0,M,40 to 60,1,3
Anemia,Obesity,Anemia-->Obesity,0,M,All Age,9,1
Anemia,Osteo,Anemia-->Osteo,0,All Sex,> 60,15,4
Anemia,Osteo,Anemia-->Osteo,0,All Sex,40 to 60,1,3
Anemia,Osteo,Anemia-->Osteo,0,All Sex,All Age,16,1
Anemia,Osteo,Anemia-->Osteo,0,F,> 60,14,4
Anemia,Osteo,Anemia-->Osteo,0,F,40 to 60,1,3
Anemia,Osteo,Anemia-->Osteo,0,F,All Age,15,1
Anemia,Osteo,Anemia-->Osteo,0,M,> 60,1,4
Anemia,Osteo,Anemia-->Osteo,0,M,All Age,1,1
Anemia,Paralysis,Anemia-->Paralysis,0,All Sex,> 60,60,4
Anemia,Paralysis,Anemia-->Paralysis,0,All Sex,All Age,60,1
Anemia,Paralysis,Anemia-->Paralysis,0,F,> 60,7,4
Anemia,Paralysis,Anemia-->Paralysis,0,F,All Age,7,1
Anemia,Paralysis,Anemia-->Paralysis,0,M,> 60,53,4
Anemia,Paralysis,Anemia-->Paralysis,0,M,All Age,53,1
Anemia,PUD,Anemia-->PUD,0,All Sex,> 60,26,4
Anemia,PUD,Anemia-->PUD,0,All Sex,40 to 60,27,3
Anemia,PUD,Anemia-->PUD,0,All Sex,All Age,53,1
Anemia,PUD,Anemia-->PUD,0,F,> 60,15,4
Anemia,PUD,Anemia-->PUD,0,F,40 to 60,25,3
Anemia,PUD,Anemia-->PUD,0,F,All Age,40,1
Anemia,PUD,Anemia-->PUD,0,M,> 60,11,4
Anemia,PUD,Anemia-->PUD,0,M,40 to 60,2,3
Anemia,PUD,Anemia-->PUD,0,M,All Age,13,1
Anemia,WeightLoss,Anemia-->WeightLoss,0,All Sex,< 40,8,2
Anemia,WeightLoss,Anemia-->WeightLoss,0,All Sex,> 60,68,4
Anemia,WeightLoss,Anemia-->WeightLoss,0,All Sex,40 to 60,15,3
Anemia,WeightLoss,Anemia-->WeightLoss,0,All Sex,All Age,91,1
Anemia,WeightLoss,Anemia-->WeightLoss,0,F,< 40,8,2
Anemia,WeightLoss,Anemia-->WeightLoss,0,F,> 60,32,4
Anemia,WeightLoss,Anemia-->WeightLoss,0,F,40 to 60,10,3
Anemia,WeightLoss,Anemia-->WeightLoss,0,F,All Age,50,1
Anemia,WeightLoss,Anemia-->WeightLoss,0,M,> 60,36,4
Anemia,WeightLoss,Anemia-->WeightLoss,0,M,40 to 60,5,3
Anemia,WeightLoss,Anemia-->WeightLoss,0,M,All Age,41,1
AR,Alcohol,AR-->Alcohol,0,All Sex,< 40,12,2
AR,Alcohol,AR-->Alcohol,0,All Sex,> 60,3,4
AR,Alcohol,AR-->Alcohol,0,All Sex,40 to 60,5,3
AR,Alcohol,AR-->Alcohol,0,All Sex,All Age,20,1
AR,Alcohol,AR-->Alcohol,0,F,< 40,12,2
AR,Alcohol,AR-->Alcohol,0,F,> 60,1,4
AR,Alcohol,AR-->Alcohol,0,F,40 to 60,1,3
AR,Alcohol,AR-->Alcohol,0,F,All Age,14,1
AR,Alcohol,AR-->Alcohol,0,M,> 60,2,4
AR,Alcohol,AR-->Alcohol,0,M,40 to 60,4,3
AR,Alcohol,AR-->Alcohol,0,M,All Age,6,1
AR,Anemia,AR-->Anemia,0,All Sex,> 60,33,4
AR,Anemia,AR-->Anemia,0,All Sex,40 to 60,5,3
AR,Anemia,AR-->Anemia,0,All Sex,All Age,38,1
AR,Anemia,AR-->Anemia,0,F,> 60,24,4
AR,Anemia,AR-->Anemia,0,F,40 to 60,3,3
AR,Anemia,AR-->Anemia,0,F,All Age,27,1
AR,Anemia,AR-->Anemia,0,M,> 60,9,4
AR,Anemia,AR-->Anemia,0,M,40 to 60,2,3
AR,Anemia,AR-->Anemia,0,M,All Age,11,1
AR,AS,AR-->AS,1,All Sex,< 40,5,2
AR,AS,AR-->AS,1,All Sex,> 60,70,4
AR,AS,AR-->AS,1,All Sex,40 to 60,9,3
AR,AS,AR-->AS,1,All Sex,All Age,84,1
AR,AS,AR-->AS,1,F,< 40,5,2
AR,AS,AR-->AS,1,F,> 60,52,4
AR,AS,AR-->AS,1,F,40 to 60,6,3
AR,AS,AR-->AS,1,F,All Age,63,1
AR,AS,AR-->AS,1,M,> 60,18,4
AR,AS,AR-->AS,1,M,40 to 60,3,3
AR,AS,AR-->AS,1,M,All Age,21,1
AR,BloodLoss,AR-->BloodLoss,0,All Sex,> 60,5,4
AR,BloodLoss,AR-->BloodLoss,0,All Sex,All Age,5,1
AR,BloodLoss,AR-->BloodLoss,0,F,> 60,3,4
AR,BloodLoss,AR-->BloodLoss,0,F,All Age,3,1
AR,BloodLoss,AR-->BloodLoss,0,M,> 60,2,4
AR,BloodLoss,AR-->BloodLoss,0,M,All Age,2,1
AR,BP,AR-->BP,1,All Sex,< 40,14,2
AR,BP,AR-->BP,1,All Sex,> 60,40,4
AR,BP,AR-->BP,1,All Sex,40 to 60,13,3
AR,BP,AR-->BP,1,All Sex,All Age,67,1
AR,BP,AR-->BP,1,F,< 40,14,2
AR,BP,AR-->BP,1,F,> 60,23,4
AR,BP,AR-->BP,1,F,40 to 60,9,3
AR,BP,AR-->BP,1,F,All Age,46,1
AR,BP,AR-->BP,1,M,> 60,17,4
AR,BP,AR-->BP,1,M,40 to 60,4,3
AR,BP,AR-->BP,1,M,All Age,21,1
AR,C,AR-->C,1,All Sex,< 40,4,2
AR,C,AR-->C,1,All Sex,> 60,87,4
AR,C,AR-->C,1,All Sex,40 to 60,46,3
AR,C,AR-->C,1,All Sex,All Age,137,1
AR,C,AR-->C,1,F,< 40,3,2
AR,C,AR-->C,1,F,> 60,45,4
AR,C,AR-->C,1,F,40 to 60,24,3
AR,C,AR-->C,1,F,All Age,72,1
AR,C,AR-->C,1,M,< 40,1,2
AR,C,AR-->C,1,M,> 60,42,4
AR,C,AR-->C,1,M,40 to 60,22,3
AR,C,AR-->C,1,M,All Age,65,1
AR,CKD,AR-->CKD,1,All Sex,> 60,40,4
AR,CKD,AR-->CKD,1,All Sex,40 to 60,4,3
AR,CKD,AR-->CKD,1,All Sex,All Age,44,1
AR,CKD,AR-->CKD,1,F,> 60,31,4
AR,CKD,AR-->CKD,1,F,40 to 60,1,3
AR,CKD,AR-->CKD,1,F,All Age,32,1
AR,CKD,AR-->CKD,1,M,> 60,9,4
AR,CKD,AR-->CKD,1,M,40 to 60,3,3
AR,CKD,AR-->CKD,1,M,All Age,12,1
AR,Coagulopathy,AR-->Coagulopathy,0,All Sex,> 60,27,4
AR,Coagulopathy,AR-->Coagulopathy,0,All Sex,All Age,27,1
AR,Coagulopathy,AR-->Coagulopathy,0,F,> 60,8,4
AR,Coagulopathy,AR-->Coagulopathy,0,F,All Age,8,1
AR,Coagulopathy,AR-->Coagulopathy,0,M,> 60,19,4
AR,Coagulopathy,AR-->Coagulopathy,0,M,All Age,19,1
AR,COPD,AR-->COPD,1,All Sex,> 60,46,4
AR,COPD,AR-->COPD,1,All Sex,40 to 60,7,3
AR,COPD,AR-->COPD,1,All Sex,All Age,53,1
AR,COPD,AR-->COPD,1,F,> 60,18,4
AR,COPD,AR-->COPD,1,F,40 to 60,6,3
AR,COPD,AR-->COPD,1,F,All Age,24,1
AR,COPD,AR-->COPD,1,M,> 60,28,4
AR,COPD,AR-->COPD,1,M,40 to 60,1,3
AR,COPD,AR-->COPD,1,M,All Age,29,1
AR,CVD,AR-->CVD,1,All Sex,< 40,6,2
AR,CVD,AR-->CVD,1,All Sex,> 60,263,4
AR,CVD,AR-->CVD,1,All Sex,40 to 60,67,3
AR,CVD,AR-->CVD,1,All Sex,All Age,336,1
AR,CVD,AR-->CVD,1,F,< 40,3,2
AR,CVD,AR-->CVD,1,F,> 60,137,4
AR,CVD,AR-->CVD,1,F,40 to 60,33,3
AR,CVD,AR-->CVD,1,F,All Age,173,1
AR,CVD,AR-->CVD,1,M,< 40,3,2
AR,CVD,AR-->CVD,1,M,> 60,126,4
AR,CVD,AR-->CVD,1,M,40 to 60,34,3
AR,CVD,AR-->CVD,1,M,All Age,163,1
AR,D,AR-->D,1,All Sex,< 40,7,2
AR,D,AR-->D,1,All Sex,> 60,80,4
AR,D,AR-->D,1,All Sex,40 to 60,50,3
AR,D,AR-->D,1,All Sex,All Age,137,1
AR,D,AR-->D,1,F,< 40,4,2
AR,D,AR-->D,1,F,> 60,31,4
AR,D,AR-->D,1,F,40 to 60,37,3
AR,D,AR-->D,1,F,All Age,72,1
AR,D,AR-->D,1,M,< 40,3,2
AR,D,AR-->D,1,M,> 60,49,4
AR,D,AR-->D,1,M,40 to 60,13,3
AR,D,AR-->D,1,M,All Age,65,1
AR,Drugs,AR-->Drugs,0,All Sex,< 40,12,2
AR,Drugs,AR-->Drugs,0,All Sex,> 60,4,4
AR,Drugs,AR-->Drugs,0,All Sex,40 to 60,34,3
AR,Drugs,AR-->Drugs,0,All Sex,All Age,50,1
AR,Drugs,AR-->Drugs,0,F,< 40,12,2
AR,Drugs,AR-->Drugs,0,F,> 60,4,4
AR,Drugs,AR-->Drugs,0,F,40 to 60,3,3
AR,Drugs,AR-->Drugs,0,F,All Age,19,1
AR,Drugs,AR-->Drugs,0,M,40 to 60,31,3
AR,Drugs,AR-->Drugs,0,M,All Age,31,1
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,< 40,2,2
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,> 60,106,4
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,40 to 60,9,3
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,All Age,117,1
AR,FluidsLytes,AR-->FluidsLytes,0,F,< 40,1,2
AR,FluidsLytes,AR-->FluidsLytes,0,F,> 60,55,4
AR,FluidsLytes,AR-->FluidsLytes,0,F,40 to 60,7,3
AR,FluidsLytes,AR-->FluidsLytes,0,F,All Age,63,1
AR,FluidsLytes,AR-->FluidsLytes,0,M,< 40,1,2
AR,FluidsLytes,AR-->FluidsLytes,0,M,> 60,51,4
AR,FluidsLytes,AR-->FluidsLytes,0,M,40 to 60,2,3
AR,FluidsLytes,AR-->FluidsLytes,0,M,All Age,54,1
AR,G,AR-->G,1,All Sex,> 60,16,4
AR,G,AR-->G,1,All Sex,40 to 60,5,3
AR,G,AR-->G,1,All Sex,All Age,21,1
AR,G,AR-->G,1,F,40 to 60,1,3
AR,G,AR-->G,1,F,All Age,1,1
AR,G,AR-->G,1,M,> 60,16,4
AR,G,AR-->G,1,M,40 to 60,4,3
AR,G,AR-->G,1,M,All Age,20,1
AR,HIV,AR-->HIV,0,All Sex,> 60,1,4
AR,HIV,AR-->HIV,0,All Sex,40 to 60,2,3
AR,HIV,AR-->HIV,0,All Sex,All Age,3,1
AR,HIV,AR-->HIV,0,F,> 60,1,4
AR,HIV,AR-->HIV,0,F,40 to 60,1,3
AR,HIV,AR-->HIV,0,F,All Age,2,1
AR,HIV,AR-->HIV,0,M,40 to 60,1,3
AR,HIV,AR-->HIV,0,M,All Age,1,1
AR,Hypothyroid,AR-->Hypothyroid,0,All Sex,< 40,3,2
AR,Hypothyroid,AR-->Hypothyroid,0,All Sex,> 60,11,4
AR,Hypothyroid,AR-->Hypothyroid,0,All Sex,All Age,14,1
AR,Hypothyroid,AR-->Hypothyroid,0,F,< 40,3,2
AR,Hypothyroid,AR-->Hypothyroid,0,F,> 60,11,4
AR,Hypothyroid,AR-->Hypothyroid,0,F,All Age,14,1
AR,Liver,AR-->Liver,0,All Sex,> 60,8,4
AR,Liver,AR-->Liver,0,All Sex,40 to 60,3,3
AR,Liver,AR-->Liver,0,All Sex,All Age,11,1
AR,Liver,AR-->Liver,0,F,> 60,5,4
AR,Liver,AR-->Liver,0,F,40 to 60,2,3
AR,Liver,AR-->Liver,0,F,All Age,7,1
AR,Liver,AR-->Liver,0,M,> 60,3,4
AR,Liver,AR-->Liver,0,M,40 to 60,1,3
AR,Liver,AR-->Liver,0,M,All Age,4,1
AR,MHC,AR-->MHC,1,All Sex,< 40,3,2
AR,MHC,AR-->MHC,1,All Sex,> 60,40,4
AR,MHC,AR-->MHC,1,All Sex,40 to 60,21,3
AR,MHC,AR-->MHC,1,All Sex,All Age,64,1
AR,MHC,AR-->MHC,1,F,< 40,3,2
AR,MHC,AR-->MHC,1,F,> 60,28,4
AR,MHC,AR-->MHC,1,F,40 to 60,12,3
AR,MHC,AR-->MHC,1,F,All Age,43,1
AR,MHC,AR-->MHC,1,M,> 60,12,4
AR,MHC,AR-->MHC,1,M,40 to 60,9,3
AR,MHC,AR-->MHC,1,M,All Age,21,1
AR,NeuroOther,AR-->NeuroOther,0,All Sex,> 60,59,4
AR,NeuroOther,AR-->NeuroOther,0,All Sex,40 to 60,3,3
AR,NeuroOther,AR-->NeuroOther,0,All Sex,All Age,62,1
AR,NeuroOther,AR-->NeuroOther,0,F,> 60,20,4
AR,NeuroOther,AR-->NeuroOther,0,F,40 to 60,2,3
AR,NeuroOther,AR-->NeuroOther,0,F,All Age,22,1
AR,NeuroOther,AR-->NeuroOther,0,M,> 60,39,4
AR,NeuroOther,AR-->NeuroOther,0,M,40 to 60,1,3
AR,NeuroOther,AR-->NeuroOther,0,M,All Age,40,1
AR,Obesity,AR-->Obesity,0,All Sex,< 40,7,2
AR,Obesity,AR-->Obesity,0,All Sex,> 60,13,4
AR,Obesity,AR-->Obesity,0,All Sex,40 to 60,13,3
AR,Obesity,AR-->Obesity,0,All Sex,All Age,33,1
AR,Obesity,AR-->Obesity,0,F,< 40,6,2
AR,Obesity,AR-->Obesity,0,F,> 60,12,4
AR,Obesity,AR-->Obesity,0,F,40 to 60,6,3
AR,Obesity,AR-->Obesity,0,F,All Age,24,1
AR,Obesity,AR-->Obesity,0,M,< 40,1,2
AR,Obesity,AR-->Obesity,0,M,> 60,1,4
AR,Obesity,AR-->Obesity,0,M,40 to 60,7,3
AR,Obesity,AR-->Obesity,0,M,All Age,9,1
AR,Osteo,AR-->Osteo,1,All Sex,< 40,2,2
AR,Osteo,AR-->Osteo,1,All Sex,> 60,67,4
AR,Osteo,AR-->Osteo,1,All Sex,40 to 60,12,3
AR,Osteo,AR-->Osteo,1,All Sex,All Age,81,1
AR,Osteo,AR-->Osteo,1,F,> 60,58,4
AR,Osteo,AR-->Osteo,1,F,40 to 60,10,3
AR,Osteo,AR-->Osteo,1,F,All Age,68,1
AR,Osteo,AR-->Osteo,1,M,< 40,2,2
AR,Osteo,AR-->Osteo,1,M,> 60,9,4
AR,Osteo,AR-->Osteo,1,M,40 to 60,2,3
AR,Osteo,AR-->Osteo,1,M,All Age,13,1
AR,Paralysis,AR-->Paralysis,0,All Sex,> 60,20,4
AR,Paralysis,AR-->Paralysis,0,All Sex,40 to 60,3,3
AR,Paralysis,AR-->Paralysis,0,All Sex,All Age,23,1
AR,Paralysis,AR-->Paralysis,0,F,> 60,6,4
AR,Paralysis,AR-->Paralysis,0,F,All Age,6,1
AR,Paralysis,AR-->Paralysis,0,M,> 60,14,4
AR,Paralysis,AR-->Paralysis,0,M,40 to 60,3,3
AR,Paralysis,AR-->Paralysis,0,M,All Age,17,1
AR,PUD,AR-->PUD,0,All Sex,< 40,1,2
AR,PUD,AR-->PUD,0,All Sex,> 60,28,4
AR,PUD,AR-->PUD,0,All Sex,40 to 60,2,3
AR,PUD,AR-->PUD,0,All Sex,All Age,31,1
AR,PUD,AR-->PUD,0,F,< 40,1,2
AR,PUD,AR-->PUD,0,F,> 60,19,4
AR,PUD,AR-->PUD,0,F,40 to 60,2,3
AR,PUD,AR-->PUD,0,F,All Age,22,1
AR,PUD,AR-->PUD,0,M,> 60,9,4
AR,PUD,AR-->PUD,0,M,All Age,9,1
AR,WeightLoss,AR-->WeightLoss,0,All Sex,< 40,1,2
AR,WeightLoss,AR-->WeightLoss,0,All Sex,> 60,38,4
AR,WeightLoss,AR-->WeightLoss,0,All Sex,40 to 60,11,3
AR,WeightLoss,AR-->WeightLoss,0,All Sex,All Age,50,1
AR,WeightLoss,AR-->WeightLoss,0,F,> 60,32,4
AR,WeightLoss,AR-->WeightLoss,0,F,40 to 60,1,3
AR,WeightLoss,AR-->WeightLoss,0,F,All Age,33,1
AR,WeightLoss,AR-->WeightLoss,0,M,< 40,1,2
AR,WeightLoss,AR-->WeightLoss,0,M,> 60,6,4
AR,WeightLoss,AR-->WeightLoss,0,M,40 to 60,10,3
AR,WeightLoss,AR-->WeightLoss,0,M,All Age,17,1
AS,Alcohol,AS-->Alcohol,0,All Sex,< 40,4,2
AS,Alcohol,AS-->Alcohol,0,All Sex,> 60,7,4
AS,Alcohol,AS-->Alcohol,0,All Sex,40 to 60,7,3
AS,Alcohol,AS-->Alcohol,0,All Sex,All Age,18,1
AS,Alcohol,AS-->Alcohol,0,F,< 40,4,2
AS,Alcohol,AS-->Alcohol,0,F,> 60,7,4
AS,Alcohol,AS-->Alcohol,0,F,40 to 60,1,3
AS,Alcohol,AS-->Alcohol,0,F,All Age,12,1
AS,Alcohol,AS-->Alcohol,0,M,40 to 60,6,3
AS,Alcohol,AS-->Alcohol,0,M,All Age,6,1
AS,Anemia,AS-->Anemia,0,All Sex,< 40,12,2
AS,Anemia,AS-->Anemia,0,All Sex,> 60,17,4
AS,Anemia,AS-->Anemia,0,All Sex,40 to 60,13,3
AS,Anemia,AS-->Anemia,0,All Sex,All Age,42,1
AS,Anemia,AS-->Anemia,0,F,< 40,12,2
AS,Anemia,AS-->Anemia,0,F,> 60,15,4
AS,Anemia,AS-->Anemia,0,F,40 to 60,12,3
AS,Anemia,AS-->Anemia,0,F,All Age,39,1
AS,Anemia,AS-->Anemia,0,M,> 60,2,4
AS,Anemia,AS-->Anemia,0,M,40 to 60,1,3
AS,Anemia,AS-->Anemia,0,M,All Age,3,1
AS,AR,AS-->AR,1,All Sex,< 40,7,2
AS,AR,AS-->AR,1,All Sex,> 60,78,4
AS,AR,AS-->AR,1,All Sex,40 to 60,13,3
AS,AR,AS-->AR,1,All Sex,All Age,98,1
AS,AR,AS-->AR,1,F,< 40,7,2
AS,AR,AS-->AR,1,F,> 60,64,4
AS,AR,AS-->AR,1,F,40 to 60,10,3
AS,AR,AS-->AR,1,F,All Age,81,1
AS,AR,AS-->AR,1,M,> 60,14,4
AS,AR,AS-->AR,1,M,40 to 60,3,3
AS,AR,AS-->AR,1,M,All Age,17,1
AS,BloodLoss,AS-->BloodLoss,0,All Sex,< 40,2,2
AS,BloodLoss,AS-->BloodLoss,0,All Sex,> 60,12,4
AS,BloodLoss,AS-->BloodLoss,0,All Sex,40 to 60,1,3
AS,BloodLoss,AS-->BloodLoss,0,All Sex,All Age,15,1
AS,BloodLoss,AS-->BloodLoss,0,F,> 60,6,4
AS,BloodLoss,AS-->BloodLoss,0,F,40 to 60,1,3
AS,BloodLoss,AS-->BloodLoss,0,F,All Age,7,1
AS,BloodLoss,AS-->BloodLoss,0,M,< 40,2,2
AS,BloodLoss,AS-->BloodLoss,0,M,> 60,6,4
AS,BloodLoss,AS-->BloodLoss,0,M,All Age,8,1
AS,BP,AS-->BP,1,All Sex,< 40,11,2
AS,BP,AS-->BP,1,All Sex,> 60,69,4
AS,BP,AS-->BP,1,All Sex,40 to 60,9,3
AS,BP,AS-->BP,1,All Sex,All Age,89,1
AS,BP,AS-->BP,1,F,< 40,8,2
AS,BP,AS-->BP,1,F,> 60,67,4
AS,BP,AS-->BP,1,F,40 to 60,5,3
AS,BP,AS-->BP,1,F,All Age,80,1
AS,BP,AS-->BP,1,M,< 40,3,2
AS,BP,AS-->BP,1,M,> 60,2,4
AS,BP,AS-->BP,1,M,40 to 60,4,3
AS,BP,AS-->BP,1,M,All Age,9,1
AS,C,AS-->C,1,All Sex,< 40,25,2
AS,C,AS-->C,1,All Sex,> 60,60,4
AS,C,AS-->C,1,All Sex,40 to 60,23,3
AS,C,AS-->C,1,All Sex,All Age,108,1
AS,C,AS-->C,1,F,< 40,18,2
AS,C,AS-->C,1,F,> 60,39,4
AS,C,AS-->C,1,F,40 to 60,14,3
AS,C,AS-->C,1,F,All Age,71,1
AS,C,AS-->C,1,M,< 40,7,2
AS,C,AS-->C,1,M,> 60,21,4
AS,C,AS-->C,1,M,40 to 60,9,3
AS,C,AS-->C,1,M,All Age,37,1
AS,CKD,AS-->CKD,1,All Sex,> 60,61,4
AS,CKD,AS-->CKD,1,All Sex,40 to 60,6,3
AS,CKD,AS-->CKD,1,All Sex,All Age,67,1
AS,CKD,AS-->CKD,1,F,> 60,55,4
AS,CKD,AS-->CKD,1,F,40 to 60,4,3
AS,CKD,AS-->CKD,1,F,All Age,59,1
AS,CKD,AS-->CKD,1,M,> 60,6,4
AS,CKD,AS-->CKD,1,M,40 to 60,2,3
AS,CKD,AS-->CKD,1,M,All Age,8,1
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,< 40,11,2
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,> 60,5,4
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,40 to 60,1,3
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,All Age,17,1
AS,Coagulopathy,AS-->Coagulopathy,0,F,< 40,4,2
AS,Coagulopathy,AS-->Coagulopathy,0,F,> 60,4,4
AS,Coagulopathy,AS-->Coagulopathy,0,F,All Age,8,1
AS,Coagulopathy,AS-->Coagulopathy,0,M,< 40,7,2
AS,Coagulopathy,AS-->Coagulopathy,0,M,> 60,1,4
AS,Coagulopathy,AS-->Coagulopathy,0,M,40 to 60,1,3
AS,Coagulopathy,AS-->Coagulopathy,0,M,All Age,9,1
AS,COPD,AS-->COPD,1,All Sex,< 40,3,2
AS,COPD,AS-->COPD,1,All Sex,> 60,53,4
AS,COPD,AS-->COPD,1,All Sex,40 to 60,9,3
AS,COPD,AS-->COPD,1,All Sex,All Age,65,1
AS,COPD,AS-->COPD,1,F,< 40,2,2
AS,COPD,AS-->COPD,1,F,> 60,36,4
AS,COPD,AS-->COPD,1,F,40 to 60,8,3
AS,COPD,AS-->COPD,1,F,All Age,46,1
AS,COPD,AS-->COPD,1,M,< 40,1,2
AS,COPD,AS-->COPD,1,M,> 60,17,4
AS,COPD,AS-->COPD,1,M,40 to 60,1,3
AS,COPD,AS-->COPD,1,M,All Age,19,1
AS,CVD,AS-->CVD,1,All Sex,< 40,36,2
AS,CVD,AS-->CVD,1,All Sex,> 60,201,4
AS,CVD,AS-->CVD,1,All Sex,40 to 60,78,3
AS,CVD,AS-->CVD,1,All Sex,All Age,315,1
AS,CVD,AS-->CVD,1,F,< 40,24,2
AS,CVD,AS-->CVD,1,F,> 60,136,4
AS,CVD,AS-->CVD,1,F,40 to 60,54,3
AS,CVD,AS-->CVD,1,F,All Age,214,1
AS,CVD,AS-->CVD,1,M,< 40,12,2
AS,CVD,AS-->CVD,1,M,> 60,65,4
AS,CVD,AS-->CVD,1,M,40 to 60,24,3
AS,CVD,AS-->CVD,1,M,All Age,101,1
AS,D,AS-->D,1,All Sex,< 40,10,2
AS,D,AS-->D,1,All Sex,> 60,72,4
AS,D,AS-->D,1,All Sex,40 to 60,37,3
AS,D,AS-->D,1,All Sex,All Age,119,1
AS,D,AS-->D,1,F,< 40,6,2
AS,D,AS-->D,1,F,> 60,48,4
AS,D,AS-->D,1,F,40 to 60,26,3
AS,D,AS-->D,1,F,All Age,80,1
AS,D,AS-->D,1,M,< 40,4,2
AS,D,AS-->D,1,M,> 60,24,4
AS,D,AS-->D,1,M,40 to 60,11,3
AS,D,AS-->D,1,M,All Age,39,1
AS,Drugs,AS-->Drugs,0,All Sex,< 40,1,2
AS,Drugs,AS-->Drugs,0,All Sex,> 60,3,4
AS,Drugs,AS-->Drugs,0,All Sex,40 to 60,1,3
AS,Drugs,AS-->Drugs,0,All Sex,All Age,5,1
AS,Drugs,AS-->Drugs,0,F,< 40,1,2
AS,Drugs,AS-->Drugs,0,F,> 60,3,4
AS,Drugs,AS-->Drugs,0,F,All Age,4,1
AS,Drugs,AS-->Drugs,0,M,40 to 60,1,3
AS,Drugs,AS-->Drugs,0,M,All Age,1,1
AS,FluidsLytes,AS-->FluidsLytes,0,All Sex,< 40,35,2
AS,FluidsLytes,AS-->FluidsLytes,0,All Sex,> 60,88,4
AS,FluidsLytes,AS-->FluidsLytes,0,All Sex,40 to 60,19,3
AS,FluidsLytes,AS-->FluidsLytes,0,All Sex,All Age,142,1
AS,FluidsLytes,AS-->FluidsLytes,0,F,< 40,17,2
AS,FluidsLytes,AS-->FluidsLytes,0,F,> 60,65,4
AS,FluidsLytes,AS-->FluidsLytes,0,F,40 to 60,12,3
AS,FluidsLytes,AS-->FluidsLytes,0,F,All Age,94,1
AS,FluidsLytes,AS-->FluidsLytes,0,M,< 40,18,2
AS,FluidsLytes,AS-->FluidsLytes,0,M,> 60,23,4
AS,FluidsLytes,AS-->FluidsLytes,0,M,40 to 60,7,3
AS,FluidsLytes,AS-->FluidsLytes,0,M,All Age,48,1
AS,G,AS-->G,1,All Sex,> 60,11,4
AS,G,AS-->G,1,All Sex,40 to 60,3,3
AS,G,AS-->G,1,All Sex,All Age,14,1
AS,G,AS-->G,1,M,> 60,11,4
AS,G,AS-->G,1,M,40 to 60,3,3
AS,G,AS-->G,1,M,All Age,14,1
AS,HIV,AS-->HIV,0,All Sex,> 60,3,4
AS,HIV,AS-->HIV,0,All Sex,40 to 60,4,3
AS,HIV,AS-->HIV,0,All Sex,All Age,7,1
AS,HIV,AS-->HIV,0,F,> 60,1,4
AS,HIV,AS-->HIV,0,F,40 to 60,2,3
AS,HIV,AS-->HIV,0,F,All Age,3,1
AS,HIV,AS-->HIV,0,M,> 60,2,4
AS,HIV,AS-->HIV,0,M,40 to 60,2,3
AS,HIV,AS-->HIV,0,M,All Age,4,1
AS,Hypothyroid,AS-->Hypothyroid,0,All Sex,< 40,4,2
AS,Hypothyroid,AS-->Hypothyroid,0,All Sex,> 60,14,4
