from,to,width,color,title,gender,age_group,develop_year,is_significant,cd_from_to,significance,symbol,width_color
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.305 --</p>,All Sex,40 to 60,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.243 --</p>,All Sex,40 to 60,All Years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.253 --</p>,All Sex,All Age,Within 2 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.209 --</p>,All Sex,All Age,Within 5 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.191 --</p>,All Sex,All Age,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.159 --</p>,All Sex,All Age,All Years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.692 --</p>,F,< 40,Within 2 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.700 --</p>,F,< 40,Within 5 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.702 --</p>,F,< 40,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.680 --</p>,F,< 40,All Years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.216 --</p>,F,> 60,Within 2 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.181 --</p>,F,> 60,Within 5 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.156 --</p>,F,> 60,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.148 --</p>,F,> 60,All Years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.507 --</p>,F,40 to 60,Within 2 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.392 --</p>,F,40 to 60,Within 5 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.348 --</p>,F,40 to 60,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.265 --</p>,F,40 to 60,All Years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.242 --</p>,F,All Age,Within 2 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.196 --</p>,F,All Age,Within 5 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.169 --</p>,F,All Age,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.150 --</p>,F,All Age,All Years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.676 --</p>,M,< 40,Within 2 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.675 --</p>,M,< 40,Within 5 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.677 --</p>,M,< 40,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.638 --</p>,M,< 40,All Years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.327 --</p>,M,> 60,Within 2 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.280 --</p>,M,> 60,Within 5 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.268 --</p>,M,> 60,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.221 --</p>,M,> 60,All Years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.418 --</p>,M,40 to 60,Within 2 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.372 --</p>,M,40 to 60,Within 5 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.356 --</p>,M,40 to 60,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.304 --</p>,M,40 to 60,All Years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.311 --</p>,M,All Age,Within 2 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.269 --</p>,M,All Age,Within 5 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.258 --</p>,M,All Age,Within 10 years,0,AR-->CVD,Not Significant,--,a
AR,CVD,1,#CA0020,<p><b>AR-->CVD</b></p><p>P value: 0.210 --</p>,M,All Age,All Years,0,AR-->CVD,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.688 --</p>,All Sex,< 40,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.694 --</p>,All Sex,< 40,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.696 --</p>,All Sex,< 40,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.606 --</p>,All Sex,< 40,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.547 --</p>,All Sex,> 60,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.546 --</p>,All Sex,> 60,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.544 --</p>,All Sex,> 60,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.526 --</p>,All Sex,> 60,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.620 --</p>,All Sex,40 to 60,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.604 --</p>,All Sex,40 to 60,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.590 --</p>,All Sex,40 to 60,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.353 --</p>,All Sex,40 to 60,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.555 --</p>,All Sex,All Age,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.553 --</p>,All Sex,All Age,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.549 --</p>,All Sex,All Age,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.469 --</p>,All Sex,All Age,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.721 --</p>,F,< 40,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.728 --</p>,F,< 40,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.730 --</p>,F,< 40,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.651 --</p>,F,< 40,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.609 --</p>,F,> 60,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.596 --</p>,F,> 60,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.587 --</p>,F,> 60,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.580 --</p>,F,> 60,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.617 --</p>,F,40 to 60,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.602 --</p>,F,40 to 60,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.584 --</p>,F,40 to 60,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.214 --</p>,F,40 to 60,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.599 --</p>,F,All Age,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.587 --</p>,F,All Age,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.577 --</p>,F,All Age,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.470 --</p>,F,All Age,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.712 --</p>,M,< 40,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.710 --</p>,M,< 40,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.713 --</p>,M,< 40,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.638 --</p>,M,< 40,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.522 --</p>,M,> 60,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.532 --</p>,M,> 60,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.535 --</p>,M,> 60,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.511 --</p>,M,> 60,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.673 --</p>,M,40 to 60,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.656 --</p>,M,40 to 60,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.644 --</p>,M,40 to 60,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.549 --</p>,M,40 to 60,All Years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.537 --</p>,M,All Age,Within 2 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.544 --</p>,M,All Age,Within 5 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.545 --</p>,M,All Age,Within 10 years,0,AR-->D,Not Significant,--,a
AR,D,1,#CA0020,<p><b>AR-->D</b></p><p>P value: 0.496 --</p>,M,All Age,All Years,0,AR-->D,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.688 --</p>,All Sex,< 40,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.694 --</p>,All Sex,< 40,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.696 --</p>,All Sex,< 40,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.682 --</p>,All Sex,< 40,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.625 --</p>,All Sex,> 60,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.624 --</p>,All Sex,> 60,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.623 --</p>,All Sex,> 60,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.619 --</p>,All Sex,> 60,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.594 --</p>,All Sex,40 to 60,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.588 --</p>,All Sex,40 to 60,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.582 --</p>,All Sex,40 to 60,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.568 --</p>,All Sex,40 to 60,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.612 --</p>,All Sex,All Age,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.611 --</p>,All Sex,All Age,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.609 --</p>,All Sex,All Age,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.602 --</p>,All Sex,All Age,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.692 --</p>,F,< 40,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.700 --</p>,F,< 40,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.702 --</p>,F,< 40,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.680 --</p>,F,< 40,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.599 --</p>,F,> 60,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.605 --</p>,F,> 60,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.601 --</p>,F,> 60,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.594 --</p>,F,> 60,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.617 --</p>,F,40 to 60,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.619 --</p>,F,40 to 60,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.617 --</p>,F,40 to 60,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.591 --</p>,F,40 to 60,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.586 --</p>,F,All Age,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.595 --</p>,F,All Age,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.593 --</p>,F,All Age,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.579 --</p>,F,All Age,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.670 --</p>,M,> 60,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.660 --</p>,M,> 60,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.659 --</p>,M,> 60,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.659 --</p>,M,> 60,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.632 --</p>,M,40 to 60,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.617 --</p>,M,40 to 60,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.606 --</p>,M,40 to 60,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.597 --</p>,M,40 to 60,All Years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.649 --</p>,M,All Age,Within 2 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.641 --</p>,M,All Age,Within 5 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.638 --</p>,M,All Age,Within 10 years,0,AR-->MHC,Not Significant,--,a
AR,MHC,1,#CA0020,<p><b>AR-->MHC</b></p><p>P value: 0.636 --</p>,M,All Age,All Years,0,AR-->MHC,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.628 --</p>,All Sex,< 40,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.637 --</p>,All Sex,< 40,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.619 --</p>,All Sex,< 40,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.606 --</p>,All Sex,< 40,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.520 --</p>,All Sex,> 60,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.524 --</p>,All Sex,> 60,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.527 --</p>,All Sex,> 60,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.531 --</p>,All Sex,> 60,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.645 --</p>,All Sex,40 to 60,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.629 --</p>,All Sex,40 to 60,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.630 --</p>,All Sex,40 to 60,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.627 --</p>,All Sex,40 to 60,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.534 --</p>,All Sex,All Age,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.535 --</p>,All Sex,All Age,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.537 --</p>,All Sex,All Age,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.541 --</p>,All Sex,All Age,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.596 --</p>,F,< 40,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.610 --</p>,F,< 40,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.581 --</p>,F,< 40,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.561 --</p>,F,< 40,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.407 --</p>,F,> 60,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.416 --</p>,F,> 60,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.420 --</p>,F,> 60,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.426 --</p>,F,> 60,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.669 --</p>,F,40 to 60,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.636 --</p>,F,40 to 60,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.634 --</p>,F,40 to 60,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.622 --</p>,F,40 to 60,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.427 --</p>,F,All Age,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.431 --</p>,F,All Age,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.433 --</p>,F,All Age,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.436 --</p>,F,All Age,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.661 --</p>,M,> 60,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.652 --</p>,M,> 60,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.651 --</p>,M,> 60,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.651 --</p>,M,> 60,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.673 --</p>,M,40 to 60,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.669 --</p>,M,40 to 60,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.668 --</p>,M,40 to 60,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.666 --</p>,M,40 to 60,All Years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.652 --</p>,M,All Age,Within 2 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.647 --</p>,M,All Age,Within 5 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.647 --</p>,M,All Age,Within 10 years,0,AS-->AR,Not Significant,--,a
AS,AR,1,#CA0020,<p><b>AS-->AR</b></p><p>P value: 0.648 --</p>,M,All Age,All Years,0,AS-->AR,Not Significant,--,a
AS,BP,1,#CA0020,<p><b>AS-->BP</b></p><p>P value: 0.522 --</p>,All Sex,< 40,Within 2 years,0,AS-->BP,Not Significant,--,a
AS,BP,1,#CA0020,<p><b>AS-->BP</b></p><p>P value: 0.513 --</p>,All Sex,< 40,Within 5 years,0,AS-->BP,Not Significant,--,a
AS,BP,1,#CA0020,<p><b>AS-->BP</b></p><p>P value: 0.516 --</p>,All Sex,< 40,Within 10 years,0,AS-->BP,Not Significant,--,a
AS,BP,1,#CA0020,<p><b>AS-->BP</b></p><p>P value: 0.525 --</p>,All Sex,< 40,All Years,0,AS-->BP,Not Significant,--,a
