cd_from,cd_to,is_chronic_path,gender_f,gender_m,gender_all,age_le_40,age_mid,age_gt_60,age_all,within_02_years,within_05_years,within_10_years,within_all_years,instance
Coagulopathy,BP,0,0,1,1,0,0,1,1,1,1,1,1,30
Coagulopathy,BP,0,0,1,1,0,1,0,1,0,0,0,1,1
Coagulopathy,BP,0,0,1,1,0,1,0,1,0,0,1,1,2
Coagulopathy,BP,0,0,1,1,0,1,0,1,1,1,1,1,3
Coagulopathy,BP,0,0,1,1,1,0,0,1,1,1,1,1,5
Coagulopathy,BP,0,1,0,1,0,1,0,1,0,1,1,1,3
Coagulopathy,BP,0,1,0,1,1,0,0,1,0,0,0,1,1
Coagulopathy,BP,0,1,0,1,1,0,0,1,0,1,1,1,1
Coagulopathy,BP,0,1,0,1,1,0,0,1,1,1,1,1,1
Coagulopathy,C,0,0,1,1,0,0,1,1,0,0,0,1,1
Coagulopathy,C,0,0,1,1,0,0,1,1,0,0,1,1,12
Coagulopathy,C,0,0,1,1,0,0,1,1,0,1,1,1,9
Coagulopathy,C,0,0,1,1,0,0,1,1,1,1,1,1,116
Coagulopathy,C,0,0,1,1,0,1,0,1,0,0,1,1,1
Coagulopathy,C,0,0,1,1,0,1,0,1,1,1,1,1,9
Coagulopathy,C,0,0,1,1,1,0,0,1,1,1,1,1,9
Coagulopathy,C,0,1,0,1,0,0,1,1,0,1,1,1,3
Coagulopathy,C,0,1,0,1,0,0,1,1,1,1,1,1,63
Coagulopathy,C,0,1,0,1,0,1,0,1,0,0,1,1,1
Coagulopathy,C,0,1,0,1,0,1,0,1,0,1,1,1,1
Coagulopathy,C,0,1,0,1,0,1,0,1,1,1,1,1,22
Coagulopathy,C,0,1,0,1,1,0,0,1,0,0,0,1,1
Coagulopathy,C,0,1,0,1,1,0,0,1,0,1,1,1,1
Coagulopathy,C,0,1,0,1,1,0,0,1,1,1,1,1,2
Coagulopathy,CKD,0,0,1,1,0,0,1,1,0,1,1,1,1
Coagulopathy,CKD,0,0,1,1,0,0,1,1,1,1,1,1,66
Coagulopathy,CKD,0,0,1,1,0,1,0,1,1,1,1,1,14
Coagulopathy,CKD,0,1,0,1,0,0,1,1,0,1,1,1,4
Coagulopathy,CKD,0,1,0,1,0,0,1,1,1,1,1,1,23
Coagulopathy,CKD,0,1,0,1,0,1,0,1,1,1,1,1,8
Coagulopathy,COPD,0,0,1,1,0,0,1,1,1,1,1,1,27
Coagulopathy,COPD,0,1,0,1,0,0,1,1,1,1,1,1,18
Coagulopathy,COPD,0,1,0,1,0,1,0,1,1,1,1,1,4
Coagulopathy,CVD,0,0,1,1,0,0,1,1,0,1,1,1,1
Coagulopathy,CVD,0,0,1,1,0,0,1,1,1,1,1,1,165
Coagulopathy,CVD,0,0,1,1,0,1,0,1,0,1,1,1,1
Coagulopathy,CVD,0,0,1,1,0,1,0,1,1,1,1,1,28
Coagulopathy,CVD,0,0,1,1,1,0,0,1,0,0,0,1,1
Coagulopathy,CVD,0,0,1,1,1,0,0,1,1,1,1,1,19
Coagulopathy,CVD,0,1,0,1,0,0,1,1,0,0,0,1,2
Coagulopathy,CVD,0,1,0,1,0,0,1,1,0,0,1,1,1
Coagulopathy,CVD,0,1,0,1,0,0,1,1,1,1,1,1,90
Coagulopathy,CVD,0,1,0,1,0,1,0,1,1,1,1,1,30
Coagulopathy,CVD,0,1,0,1,1,0,0,1,1,1,1,1,7
Coagulopathy,D,0,0,1,1,0,0,1,1,0,1,1,1,3
Coagulopathy,D,0,0,1,1,0,0,1,1,1,1,1,1,42
Coagulopathy,D,0,0,1,1,0,1,0,1,0,0,1,1,1
Coagulopathy,D,0,0,1,1,0,1,0,1,1,1,1,1,12
Coagulopathy,D,0,0,1,1,1,0,0,1,1,1,1,1,1
Coagulopathy,D,0,1,0,1,0,0,1,1,0,1,1,1,6
Coagulopathy,D,0,1,0,1,0,0,1,1,1,1,1,1,9
Coagulopathy,D,0,1,0,1,0,1,0,1,0,0,0,1,1
Coagulopathy,D,0,1,0,1,0,1,0,1,1,1,1,1,9
Coagulopathy,D,0,1,0,1,1,0,0,1,0,0,0,1,1
Coagulopathy,Drugs,0,1,0,1,0,0,1,1,0,1,1,1,1
Coagulopathy,Drugs,0,1,0,1,0,0,1,1,1,1,1,1,4
Coagulopathy,FluidsLytes,0,0,1,1,0,0,1,1,0,1,1,1,1
Coagulopathy,FluidsLytes,0,0,1,1,0,0,1,1,1,1,1,1,146
Coagulopathy,FluidsLytes,0,0,1,1,0,1,0,1,0,1,1,1,1
Coagulopathy,FluidsLytes,0,0,1,1,0,1,0,1,1,1,1,1,40
Coagulopathy,FluidsLytes,0,0,1,1,1,0,0,1,0,0,1,1,1
Coagulopathy,FluidsLytes,0,0,1,1,1,0,0,1,1,1,1,1,27
Coagulopathy,FluidsLytes,0,1,0,1,0,0,1,1,0,0,0,1,2
Coagulopathy,FluidsLytes,0,1,0,1,0,0,1,1,0,1,1,1,2
Coagulopathy,FluidsLytes,0,1,0,1,0,0,1,1,1,1,1,1,100
Coagulopathy,FluidsLytes,0,1,0,1,0,1,0,1,0,1,1,1,1
Coagulopathy,FluidsLytes,0,1,0,1,0,1,0,1,1,1,1,1,51
Coagulopathy,FluidsLytes,0,1,0,1,1,0,0,1,1,1,1,1,9
Coagulopathy,G,0,0,1,1,0,0,1,1,1,1,1,1,3
Coagulopathy,Hypothyroid,0,0,1,1,0,0,1,1,0,0,1,1,1
Coagulopathy,Hypothyroid,0,0,1,1,0,0,1,1,1,1,1,1,3
Coagulopathy,Hypothyroid,0,1,0,1,0,0,1,1,1,1,1,1,3
Coagulopathy,Hypothyroid,0,1,0,1,1,0,0,1,1,1,1,1,1
Coagulopathy,Liver,0,0,1,1,0,0,1,1,0,1,1,1,2
Coagulopathy,Liver,0,0,1,1,0,0,1,1,1,1,1,1,90
Coagulopathy,Liver,0,0,1,1,0,1,0,1,1,1,1,1,8
Coagulopathy,Liver,0,0,1,1,1,0,0,1,1,1,1,1,9
Coagulopathy,Liver,0,1,0,1,0,0,1,1,1,1,1,1,16
Coagulopathy,Liver,0,1,0,1,0,1,0,1,0,1,1,1,1
Coagulopathy,Liver,0,1,0,1,0,1,0,1,1,1,1,1,19
Coagulopathy,Liver,0,1,0,1,1,0,0,1,1,1,1,1,1
Coagulopathy,MHC,0,0,1,1,0,0,1,1,1,1,1,1,20
Coagulopathy,MHC,0,0,1,1,0,1,0,1,0,0,1,1,1
Coagulopathy,MHC,0,0,1,1,0,1,0,1,1,1,1,1,2
Coagulopathy,MHC,0,0,1,1,1,0,0,1,1,1,1,1,1
Coagulopathy,MHC,0,1,0,1,0,0,1,1,1,1,1,1,20
Coagulopathy,MHC,0,1,0,1,0,1,0,1,1,1,1,1,12
Coagulopathy,MHC,0,1,0,1,1,0,0,1,0,0,0,1,1
Coagulopathy,MHC,0,1,0,1,1,0,0,1,0,0,1,1,1
Coagulopathy,MHC,0,1,0,1,1,0,0,1,1,1,1,1,1
Coagulopathy,NeuroOther,0,0,1,1,0,0,1,1,1,1,1,1,52
Coagulopathy,NeuroOther,0,0,1,1,0,1,0,1,0,1,1,1,2
Coagulopathy,NeuroOther,0,0,1,1,0,1,0,1,1,1,1,1,14
Coagulopathy,NeuroOther,0,0,1,1,1,0,0,1,1,1,1,1,9
Coagulopathy,NeuroOther,0,1,0,1,0,0,1,1,0,1,1,1,2
Coagulopathy,NeuroOther,0,1,0,1,0,0,1,1,1,1,1,1,15
Coagulopathy,NeuroOther,0,1,0,1,0,1,0,1,1,1,1,1,3
Coagulopathy,NeuroOther,0,1,0,1,1,0,0,1,1,1,1,1,2
Coagulopathy,Obesity,0,0,1,1,0,0,1,1,1,1,1,1,14
Coagulopathy,Obesity,0,0,1,1,0,1,0,1,1,1,1,1,2
Coagulopathy,Obesity,0,1,0,1,1,0,0,1,1,1,1,1,1
Coagulopathy,Osteo,0,0,1,1,0,0,1,1,1,1,1,1,2
Coagulopathy,Osteo,0,1,0,1,0,0,1,1,0,1,1,1,1
Coagulopathy,Osteo,0,1,0,1,0,0,1,1,1,1,1,1,12
Coagulopathy,Osteo,0,1,0,1,1,0,0,1,1,1,1,1,1
Coagulopathy,Paralysis,0,0,1,1,0,0,1,1,1,1,1,1,32
Coagulopathy,Paralysis,0,0,1,1,0,1,0,1,0,1,1,1,2
Coagulopathy,Paralysis,0,0,1,1,0,1,0,1,1,1,1,1,5
Coagulopathy,Paralysis,0,0,1,1,1,0,0,1,1,1,1,1,2
Coagulopathy,Paralysis,0,1,0,1,0,0,1,1,0,1,1,1,1
Coagulopathy,Paralysis,0,1,0,1,0,0,1,1,1,1,1,1,12
Coagulopathy,Paralysis,0,1,0,1,1,0,0,1,1,1,1,1,1
Coagulopathy,PUD,0,0,1,1,0,0,1,1,0,0,1,1,1
Coagulopathy,PUD,0,0,1,1,0,0,1,1,1,1,1,1,4
Coagulopathy,PUD,0,1,0,1,0,0,1,1,1,1,1,1,7
Coagulopathy,WeightLoss,0,0,1,1,0,0,1,1,0,1,1,1,1
Coagulopathy,WeightLoss,0,0,1,1,0,0,1,1,1,1,1,1,46
Coagulopathy,WeightLoss,0,0,1,1,0,1,0,1,0,1,1,1,1
Coagulopathy,WeightLoss,0,0,1,1,0,1,0,1,1,1,1,1,5
Coagulopathy,WeightLoss,0,0,1,1,1,0,0,1,1,1,1,1,4
Coagulopathy,WeightLoss,0,1,0,1,0,0,1,1,1,1,1,1,71
Coagulopathy,WeightLoss,0,1,0,1,0,1,0,1,1,1,1,1,6
Coagulopathy,WeightLoss,0,1,0,1,1,0,0,1,1,1,1,1,2
COPD,Alcohol,0,0,1,1,0,0,1,1,1,1,1,1,11
COPD,Alcohol,0,0,1,1,0,1,0,1,1,1,1,1,1
COPD,Alcohol,0,1,0,1,0,0,1,1,1,1,1,1,2
COPD,Alcohol,0,1,0,1,0,1,0,1,0,1,1,1,6
COPD,Alcohol,0,1,0,1,0,1,0,1,1,1,1,1,4
COPD,Anemia,0,0,1,1,0,0,1,1,0,0,0,1,2
COPD,Anemia,0,0,1,1,0,0,1,1,0,1,1,1,9
COPD,Anemia,0,0,1,1,0,0,1,1,1,1,1,1,27
COPD,Anemia,0,0,1,1,0,1,0,1,0,0,0,1,1
COPD,Anemia,0,1,0,1,0,0,1,1,1,1,1,1,11
COPD,AR,1,0,1,1,0,0,1,1,1,1,1,1,1
COPD,AR,1,0,1,1,0,1,0,1,1,1,1,1,1
COPD,AR,1,1,0,1,0,0,1,1,1,1,1,1,10
COPD,AR,1,1,0,1,0,1,0,1,1,1,1,1,2
COPD,AS,1,0,1,1,0,0,1,1,1,1,1,1,6
COPD,AS,1,0,1,1,1,0,0,1,1,1,1,1,1
COPD,AS,1,1,0,1,0,0,1,1,0,1,1,1,2
COPD,AS,1,1,0,1,0,0,1,1,1,1,1,1,17
COPD,AS,1,1,0,1,0,1,0,1,0,0,0,1,1
COPD,BloodLoss,0,0,1,1,0,0,1,1,0,0,0,1,1
COPD,BloodLoss,0,0,1,1,0,0,1,1,1,1,1,1,3
COPD,BloodLoss,0,0,1,1,0,1,0,1,0,1,1,1,1
COPD,BP,1,0,1,1,0,0,1,1,0,0,0,1,2
COPD,BP,1,0,1,1,0,0,1,1,0,1,1,1,2
COPD,BP,1,0,1,1,0,0,1,1,1,1,1,1,27
COPD,BP,1,0,1,1,1,0,0,1,0,0,1,1,1
COPD,BP,1,0,1,1,1,0,0,1,1,1,1,1,1
COPD,BP,1,1,0,1,0,0,1,1,0,0,1,1,2
COPD,BP,1,1,0,1,0,0,1,1,1,1,1,1,17
COPD,BP,1,1,0,1,0,1,0,1,0,0,0,1,2
COPD,C,1,0,1,1,0,0,1,1,0,0,0,1,8
COPD,C,1,0,1,1,0,0,1,1,0,0,1,1,1
COPD,C,1,0,1,1,0,0,1,1,0,1,1,1,7
COPD,C,1,0,1,1,0,0,1,1,1,1,1,1,97
COPD,C,1,0,1,1,0,1,0,1,0,0,0,1,3
COPD,C,1,1,0,1,0,0,1,1,0,1,1,1,6
COPD,C,1,1,0,1,0,0,1,1,1,1,1,1,53
COPD,C,1,1,0,1,0,1,0,1,0,1,1,1,2
COPD,C,1,1,0,1,1,0,0,1,0,0,0,1,2
COPD,CKD,1,0,1,1,0,0,1,1,0,0,0,1,6
COPD,CKD,1,0,1,1,0,0,1,1,1,1,1,1,126
COPD,CKD,1,1,0,1,0,0,1,1,0,0,0,1,1
COPD,CKD,1,1,0,1,0,0,1,1,0,1,1,1,2
COPD,CKD,1,1,0,1,0,0,1,1,1,1,1,1,33
COPD,CKD,1,1,0,1,0,1,0,1,1,1,1,1,1
COPD,Coagulopathy,0,0,1,1,0,0,1,1,1,1,1,1,15
COPD,Coagulopathy,0,1,0,1,0,0,1,1,1,1,1,1,19
COPD,Coagulopathy,0,1,0,1,0,1,0,1,0,1,1,1,1
COPD,Coagulopathy,0,1,0,1,0,1,0,1,1,1,1,1,4
COPD,CVD,1,0,1,1,0,0,1,1,0,0,0,1,6
COPD,CVD,1,0,1,1,0,0,1,1,0,0,1,1,2
COPD,CVD,1,0,1,1,0,0,1,1,0,1,1,1,6
COPD,CVD,1,0,1,1,0,0,1,1,1,1,1,1,154
COPD,CVD,1,0,1,1,0,1,0,1,0,0,0,1,2
COPD,CVD,1,0,1,1,0,1,0,1,0,0,1,1,1
COPD,CVD,1,0,1,1,0,1,0,1,0,1,1,1,1
COPD,CVD,1,0,1,1,0,1,0,1,1,1,1,1,5
COPD,CVD,1,0,1,1,1,0,0,1,0,0,0,1,1
COPD,CVD,1,0,1,1,1,0,0,1,0,1,1,1,2
COPD,CVD,1,1,0,1,0,0,1,1,0,0,1,1,3
COPD,CVD,1,1,0,1,0,0,1,1,0,1,1,1,18
COPD,CVD,1,1,0,1,0,0,1,1,1,1,1,1,116
COPD,CVD,1,1,0,1,0,1,0,1,0,0,0,1,1
COPD,CVD,1,1,0,1,0,1,0,1,0,1,1,1,2
COPD,CVD,1,1,0,1,0,1,0,1,1,1,1,1,10
COPD,CVD,1,1,0,1,1,0,0,1,1,1,1,1,1
COPD,D,1,0,1,1,0,0,1,1,0,0,1,1,1
COPD,D,1,0,1,1,0,0,1,1,0,1,1,1,2
COPD,D,1,0,1,1,0,0,1,1,1,1,1,1,61
COPD,D,1,0,1,1,0,1,0,1,1,1,1,1,1
COPD,D,1,1,0,1,0,0,1,1,0,0,1,1,2
COPD,D,1,1,0,1,0,0,1,1,0,1,1,1,12
COPD,D,1,1,0,1,0,0,1,1,1,1,1,1,27
COPD,D,1,1,0,1,0,1,0,1,1,1,1,1,1
COPD,Drugs,0,0,1,1,0,0,1,1,1,1,1,1,2
COPD,Drugs,0,1,0,1,0,0,1,1,1,1,1,1,7
COPD,FluidsLytes,0,0,1,1,0,0,1,1,0,0,0,1,9
COPD,FluidsLytes,0,0,1,1,0,0,1,1,0,0,1,1,4
COPD,FluidsLytes,0,0,1,1,0,0,1,1,0,1,1,1,4
COPD,FluidsLytes,0,0,1,1,0,0,1,1,1,1,1,1,132
COPD,FluidsLytes,0,0,1,1,0,1,0,1,1,1,1,1,5
COPD,FluidsLytes,0,1,0,1,0,0,1,1,0,1,1,1,12
COPD,FluidsLytes,0,1,0,1,0,0,1,1,1,1,1,1,82
COPD,FluidsLytes,0,1,0,1,0,1,0,1,0,1,1,1,1
COPD,FluidsLytes,0,1,0,1,0,1,0,1,1,1,1,1,6
COPD,G,1,0,1,1,0,0,1,1,1,1,1,1,22
COPD,G,1,1,0,1,0,0,1,1,1,1,1,1,1
COPD,HIV,0,0,1,1,0,0,1,1,1,1,1,1,2
COPD,HIV,0,1,0,1,0,0,1,1,1,1,1,1,1
COPD,Hypothyroid,0,0,1,1,0,0,1,1,1,1,1,1,30
COPD,Hypothyroid,0,1,0,1,0,0,1,1,0,1,1,1,2
COPD,Liver,0,1,0,1,0,0,1,1,1,1,1,1,6
COPD,MHC,1,0,1,1,0,0,1,1,1,1,1,1,30
COPD,MHC,1,0,1,1,0,1,0,1,1,1,1,1,2
COPD,MHC,1,1,0,1,0,0,1,1,0,1,1,1,6
COPD,MHC,1,1,0,1,0,0,1,1,1,1,1,1,42
COPD,MHC,1,1,0,1,0,1,0,1,0,0,1,1,1
COPD,MHC,1,1,0,1,0,1,0,1,1,1,1,1,6
COPD,NeuroOther,0,0,1,1,0,0,1,1,0,1,1,1,6
COPD,NeuroOther,0,0,1,1,0,0,1,1,1,1,1,1,25
COPD,NeuroOther,0,0,1,1,0,1,0,1,1,1,1,1,1
COPD,NeuroOther,0,0,1,1,1,0,0,1,0,1,1,1,2
COPD,NeuroOther,0,1,0,1,0,0,1,1,1,1,1,1,9
COPD,Obesity,0,0,1,1,0,0,1,1,1,1,1,1,85
COPD,Obesity,0,0,1,1,0,1,0,1,0,1,1,1,1
COPD,Obesity,0,1,0,1,0,0,1,1,1,1,1,1,1
COPD,Obesity,0,1,0,1,0,1,0,1,0,0,0,1,2
COPD,Obesity,0,1,0,1,0,1,0,1,1,1,1,1,1
COPD,Osteo,1,0,1,1,0,0,1,1,1,1,1,1,9
COPD,Osteo,1,0,1,1,0,1,0,1,1,1,1,1,1
COPD,Osteo,1,1,0,1,0,0,1,1,1,1,1,1,12
COPD,Paralysis,0,0,1,1,0,0,1,1,0,1,1,1,1
COPD,Paralysis,0,0,1,1,0,0,1,1,1,1,1,1,24
COPD,Paralysis,0,0,1,1,0,1,0,1,1,1,1,1,1
COPD,Paralysis,0,1,0,1,0,0,1,1,1,1,1,1,4
COPD,PUD,0,0,1,1,0,0,1,1,1,1,1,1,7
COPD,PUD,0,1,0,1,0,0,1,1,1,1,1,1,4
COPD,WeightLoss,0,0,1,1,0,0,1,1,0,0,1,1,12
COPD,WeightLoss,0,0,1,1,0,0,1,1,0,1,1,1,1
COPD,WeightLoss,0,0,1,1,0,0,1,1,1,1,1,1,60
COPD,WeightLoss,0,0,1,1,0,1,0,1,1,1,1,1,1
COPD,WeightLoss,0,1,0,1,0,0,1,1,0,1,1,1,4
COPD,WeightLoss,0,1,0,1,0,0,1,1,1,1,1,1,97
COPD,WeightLoss,0,1,0,1,0,1,0,1,0,0,0,1,1
COPD,WeightLoss,0,1,0,1,0,1,0,1,1,1,1,1,10
CVD,Alcohol,0,0,1,1,0,0,1,1,0,0,0,1,5
CVD,Alcohol,0,0,1,1,0,0,1,1,0,0,1,1,1
CVD,Alcohol,0,0,1,1,0,0,1,1,0,1,1,1,6
CVD,Alcohol,0,0,1,1,0,0,1,1,1,1,1,1,51
CVD,Alcohol,0,0,1,1,0,1,0,1,0,0,1,1,1
CVD,Alcohol,0,0,1,1,0,1,0,1,1,1,1,1,49
CVD,Alcohol,0,0,1,1,1,0,0,1,0,1,1,1,1
CVD,Alcohol,0,0,1,1,1,0,0,1,1,1,1,1,4
CVD,Alcohol,0,1,0,1,0,0,1,1,0,0,0,1,1
CVD,Alcohol,0,1,0,1,0,0,1,1,0,0,1,1,2
CVD,Alcohol,0,1,0,1,0,0,1,1,0,1,1,1,3
CVD,Alcohol,0,1,0,1,0,0,1,1,1,1,1,1,29
CVD,Alcohol,0,1,0,1,0,1,0,1,0,0,1,1,1
CVD,Alcohol,0,1,0,1,0,1,0,1,1,1,1,1,5
CVD,Alcohol,0,1,0,1,1,0,0,1,0,0,1,1,2
CVD,Alcohol,0,1,0,1,1,0,0,1,1,1,1,1,8
CVD,Anemia,0,0,1,1,0,0,1,1,0,0,0,1,26
CVD,Anemia,0,0,1,1,0,0,1,1,0,0,1,1,5
CVD,Anemia,0,0,1,1,0,0,1,1,0,1,1,1,12
CVD,Anemia,0,0,1,1,0,0,1,1,1,1,1,1,100
CVD,Anemia,0,0,1,1,0,1,0,1,0,0,0,1,2
CVD,Anemia,0,0,1,1,0,1,0,1,0,0,1,1,3
CVD,Anemia,0,0,1,1,0,1,0,1,0,1,1,1,1
CVD,Anemia,0,0,1,1,0,1,0,1,1,1,1,1,7
CVD,Anemia,0,0,1,1,1,0,0,1,0,1,1,1,1
CVD,Anemia,0,1,0,1,0,0,1,1,0,0,0,1,10
CVD,Anemia,0,1,0,1,0,0,1,1,0,0,1,1,5
CVD,Anemia,0,1,0,1,0,0,1,1,0,1,1,1,15
CVD,Anemia,0,1,0,1,0,0,1,1,1,1,1,1,129
CVD,Anemia,0,1,0,1,0,1,0,1,0,0,0,1,3
CVD,Anemia,0,1,0,1,0,1,0,1,0,0,1,1,1
CVD,Anemia,0,1,0,1,0,1,0,1,0,1,1,1,2
CVD,Anemia,0,1,0,1,0,1,0,1,1,1,1,1,29
CVD,Anemia,0,1,0,1,1,0,0,1,0,0,0,1,4
CVD,Anemia,0,1,0,1,1,0,0,1,0,1,1,1,4
CVD,Anemia,0,1,0,1,1,0,0,1,1,1,1,1,3
CVD,AR,1,0,1,1,0,0,1,1,0,0,0,1,1
CVD,AR,1,0,1,1,0,0,1,1,0,0,1,1,1
CVD,AR,1,0,1,1,0,0,1,1,0,1,1,1,3
CVD,AR,1,0,1,1,0,0,1,1,1,1,1,1,93
CVD,AR,1,0,1,1,0,1,0,1,0,0,0,1,9
CVD,AR,1,0,1,1,0,1,0,1,0,0,1,1,5
CVD,AR,1,0,1,1,0,1,0,1,0,1,1,1,1
CVD,AR,1,0,1,1,0,1,0,1,1,1,1,1,16
CVD,AR,1,0,1,1,1,0,0,1,1,1,1,1,1
CVD,AR,1,1,0,1,0,0,1,1,0,0,0,1,4
CVD,AR,1,1,0,1,0,0,1,1,0,0,1,1,6
CVD,AR,1,1,0,1,0,0,1,1,0,1,1,1,2
CVD,AR,1,1,0,1,0,0,1,1,1,1,1,1,99
CVD,AR,1,1,0,1,0,1,0,1,0,0,0,1,3
CVD,AR,1,1,0,1,0,1,0,1,0,0,1,1,3
CVD,AR,1,1,0,1,0,1,0,1,0,1,1,1,1
CVD,AR,1,1,0,1,0,1,0,1,1,1,1,1,20
CVD,AR,1,1,0,1,1,0,0,1,0,0,0,1,1
CVD,AR,1,1,0,1,1,0,0,1,0,0,1,1,1
CVD,AR,1,1,0,1,1,0,0,1,1,1,1,1,1
CVD,AS,1,0,1,1,0,0,1,1,0,0,0,1,1
CVD,AS,1,0,1,1,0,0,1,1,0,0,1,1,3
CVD,AS,1,0,1,1,0,0,1,1,0,1,1,1,3
CVD,AS,1,0,1,1,0,0,1,1,1,1,1,1,61
CVD,AS,1,0,1,1,0,1,0,1,0,0,0,1,2
CVD,AS,1,0,1,1,0,1,0,1,0,1,1,1,1
CVD,AS,1,0,1,1,0,1,0,1,1,1,1,1,12
CVD,AS,1,0,1,1,1,0,0,1,1,1,1,1,7
CVD,AS,1,1,0,1,0,0,1,1,0,0,0,1,2
CVD,AS,1,1,0,1,0,0,1,1,0,0,1,1,1
CVD,AS,1,1,0,1,0,0,1,1,0,1,1,1,6
CVD,AS,1,1,0,1,0,0,1,1,1,1,1,1,77
CVD,AS,1,1,0,1,0,1,0,1,0,0,0,1,1
CVD,AS,1,1,0,1,0,1,0,1,0,0,1,1,1
CVD,AS,1,1,0,1,0,1,0,1,1,1,1,1,35
CVD,AS,1,1,0,1,1,0,0,1,0,0,0,1,1
CVD,AS,1,1,0,1,1,0,0,1,0,1,1,1,1
CVD,AS,1,1,0,1,1,0,0,1,1,1,1,1,15
CVD,BloodLoss,0,0,1,1,0,0,1,1,0,0,0,1,6
CVD,BloodLoss,0,0,1,1,0,0,1,1,0,0,1,1,1
CVD,BloodLoss,0,0,1,1,0,0,1,1,0,1,1,1,2
CVD,BloodLoss,0,0,1,1,0,0,1,1,1,1,1,1,49
CVD,BloodLoss,0,0,1,1,0,1,0,1,0,0,0,1,6
CVD,BloodLoss,0,0,1,1,0,1,0,1,1,1,1,1,3
CVD,BloodLoss,0,1,0,1,0,0,1,1,0,0,0,1,1
CVD,BloodLoss,0,1,0,1,0,0,1,1,0,1,1,1,1
CVD,BloodLoss,0,1,0,1,0,0,1,1,1,1,1,1,23
CVD,BloodLoss,0,1,0,1,0,1,0,1,0,0,1,1,1
CVD,BloodLoss,0,1,0,1,0,1,0,1,1,1,1,1,4
CVD,BloodLoss,0,1,0,1,1,0,0,1,0,0,1,1,1
CVD,BP,1,0,1,1,0,0,1,1,0,0,0,1,9
CVD,BP,1,0,1,1,0,0,1,1,0,0,1,1,44
CVD,BP,1,0,1,1,0,0,1,1,0,1,1,1,60
CVD,BP,1,0,1,1,0,0,1,1,1,1,1,1,147
CVD,BP,1,0,1,1,0,1,0,1,0,0,0,1,5
CVD,BP,1,0,1,1,0,1,0,1,0,0,1,1,3
CVD,BP,1,0,1,1,0,1,0,1,0,1,1,1,2
CVD,BP,1,0,1,1,0,1,0,1,1,1,1,1,29
CVD,BP,1,0,1,1,1,0,0,1,0,0,0,1,2
CVD,BP,1,1,0,1,0,0,1,1,0,0,0,1,14
CVD,BP,1,1,0,1,0,0,1,1,0,0,1,1,7
CVD,BP,1,1,0,1,0,0,1,1,0,1,1,1,11
CVD,BP,1,1,0,1,0,0,1,1,1,1,1,1,265
CVD,BP,1,1,0,1,0,1,0,1,0,0,0,1,4
CVD,BP,1,1,0,1,0,1,0,1,0,0,1,1,9
CVD,BP,1,1,0,1,0,1,0,1,0,1,1,1,6
CVD,BP,1,1,0,1,0,1,0,1,1,1,1,1,27
CVD,BP,1,1,0,1,1,0,0,1,0,0,0,1,4
CVD,BP,1,1,0,1,1,0,0,1,1,1,1,1,3
CVD,C,1,0,1,1,0,0,1,1,0,0,0,1,44
CVD,C,1,0,1,1,0,0,1,1,0,0,1,1,77
CVD,C,1,0,1,1,0,0,1,1,0,1,1,1,94
CVD,C,1,0,1,1,0,0,1,1,1,1,1,1,430
CVD,C,1,0,1,1,0,1,0,1,0,0,0,1,53
CVD,C,1,0,1,1,0,1,0,1,0,0,1,1,12
CVD,C,1,0,1,1,0,1,0,1,0,1,1,1,11
CVD,C,1,0,1,1,0,1,0,1,1,1,1,1,80
CVD,C,1,0,1,1,1,0,0,1,0,0,0,1,2
CVD,C,1,0,1,1,1,0,0,1,0,1,1,1,1
CVD,C,1,0,1,1,1,0,0,1,1,1,1,1,5
CVD,C,1,1,0,1,0,0,1,1,0,0,0,1,29
CVD,C,1,1,0,1,0,0,1,1,0,0,1,1,10
CVD,C,1,1,0,1,0,0,1,1,0,1,1,1,38
CVD,C,1,1,0,1,0,0,1,1,1,1,1,1,264
CVD,C,1,1,0,1,0,1,0,1,0,0,0,1,17
CVD,C,1,1,0,1,0,1,0,1,0,0,1,1,7
CVD,C,1,1,0,1,0,1,0,1,0,1,1,1,10
CVD,C,1,1,0,1,0,1,0,1,1,1,1,1,39
CVD,C,1,1,0,1,1,0,0,1,0,0,0,1,1
CVD,C,1,1,0,1,1,0,0,1,1,1,1,1,7
CVD,CKD,1,0,1,1,0,0,1,1,0,0,0,1,34
CVD,CKD,1,0,1,1,0,0,1,1,0,0,1,1,28
CVD,CKD,1,0,1,1,0,0,1,1,0,1,1,1,22
CVD,CKD,1,0,1,1,0,0,1,1,1,1,1,1,349
CVD,CKD,1,0,1,1,0,1,0,1,0,0,0,1,4
CVD,CKD,1,0,1,1,0,1,0,1,0,0,1,1,7
CVD,CKD,1,0,1,1,0,1,0,1,0,1,1,1,6
CVD,CKD,1,0,1,1,0,1,0,1,1,1,1,1,61
CVD,CKD,1,0,1,1,1,0,0,1,0,0,1,1,2
CVD,CKD,1,0,1,1,1,0,0,1,0,1,1,1,1
CVD,CKD,1,0,1,1,1,0,0,1,1,1,1,1,13
CVD,CKD,1,1,0,1,0,0,1,1,0,0,0,1,17
CVD,CKD,1,1,0,1,0,0,1,1,0,0,1,1,13
CVD,CKD,1,1,0,1,0,0,1,1,0,1,1,1,6
CVD,CKD,1,1,0,1,0,0,1,1,1,1,1,1,367
CVD,CKD,1,1,0,1,0,1,0,1,0,0,0,1,5
