cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,data_use,instance
Anemia,HIV,Anemia-->HIV,0,F,< 40,Age Group,1
Anemia,HIV,Anemia-->HIV,0,F,All Age,Age Group,1
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,< 40,Age Group,4
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,> 60,Age Group,8
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,40 to 60,Age Group,7
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,All Age,Age Group,19
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,< 40,Age Group,3
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,> 60,Age Group,6
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,40 to 60,Age Group,7
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,All Age,Age Group,16
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,< 40,Age Group,1
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,> 60,Age Group,2
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,All Age,Age Group,3
Anemia,Liver,Anemia-->Liver,0,All Sex,< 40,Age Group,8
Anemia,Liver,Anemia-->Liver,0,All Sex,> 60,Age Group,15
Anemia,Liver,Anemia-->Liver,0,All Sex,40 to 60,Age Group,31
Anemia,Liver,Anemia-->Liver,0,All Sex,All Age,Age Group,54
Anemia,Liver,Anemia-->Liver,0,F,< 40,Age Group,6
Anemia,Liver,Anemia-->Liver,0,F,> 60,Age Group,6
Anemia,Liver,Anemia-->Liver,0,F,40 to 60,Age Group,29
Anemia,Liver,Anemia-->Liver,0,F,All Age,Age Group,41
Anemia,Liver,Anemia-->Liver,0,M,< 40,Age Group,2
Anemia,Liver,Anemia-->Liver,0,M,> 60,Age Group,9
Anemia,Liver,Anemia-->Liver,0,M,40 to 60,Age Group,2
Anemia,Liver,Anemia-->Liver,0,M,All Age,Age Group,13
Anemia,MHC,Anemia-->MHC,0,All Sex,< 40,Age Group,11
Anemia,MHC,Anemia-->MHC,0,All Sex,> 60,Age Group,104
Anemia,MHC,Anemia-->MHC,0,All Sex,40 to 60,Age Group,6
Anemia,MHC,Anemia-->MHC,0,All Sex,All Age,Age Group,121
Anemia,MHC,Anemia-->MHC,0,F,< 40,Age Group,11
Anemia,MHC,Anemia-->MHC,0,F,> 60,Age Group,79
Anemia,MHC,Anemia-->MHC,0,F,40 to 60,Age Group,5
Anemia,MHC,Anemia-->MHC,0,F,All Age,Age Group,95
Anemia,MHC,Anemia-->MHC,0,M,> 60,Age Group,25
Anemia,MHC,Anemia-->MHC,0,M,40 to 60,Age Group,1
Anemia,MHC,Anemia-->MHC,0,M,All Age,Age Group,26
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,< 40,Age Group,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,> 60,Age Group,37
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,40 to 60,Age Group,8
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,All Age,Age Group,47
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,< 40,Age Group,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,> 60,Age Group,18
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,40 to 60,Age Group,6
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,All Age,Age Group,26
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,> 60,Age Group,19
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,40 to 60,Age Group,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,All Age,Age Group,21
Anemia,Obesity,Anemia-->Obesity,0,All Sex,< 40,Age Group,7
Anemia,Obesity,Anemia-->Obesity,0,All Sex,> 60,Age Group,16
Anemia,Obesity,Anemia-->Obesity,0,All Sex,40 to 60,Age Group,19
Anemia,Obesity,Anemia-->Obesity,0,All Sex,All Age,Age Group,42
Anemia,Obesity,Anemia-->Obesity,0,F,< 40,Age Group,7
Anemia,Obesity,Anemia-->Obesity,0,F,> 60,Age Group,8
Anemia,Obesity,Anemia-->Obesity,0,F,40 to 60,Age Group,18
Anemia,Obesity,Anemia-->Obesity,0,F,All Age,Age Group,33
Anemia,Obesity,Anemia-->Obesity,0,M,> 60,Age Group,8
Anemia,Obesity,Anemia-->Obesity,0,M,40 to 60,Age Group,1
Anemia,Obesity,Anemia-->Obesity,0,M,All Age,Age Group,9
Anemia,Osteo,Anemia-->Osteo,0,All Sex,> 60,Age Group,15
Anemia,Osteo,Anemia-->Osteo,0,All Sex,40 to 60,Age Group,1
Anemia,Osteo,Anemia-->Osteo,0,All Sex,All Age,Age Group,16
Anemia,Osteo,Anemia-->Osteo,0,F,> 60,Age Group,14
Anemia,Osteo,Anemia-->Osteo,0,F,40 to 60,Age Group,1
Anemia,Osteo,Anemia-->Osteo,0,F,All Age,Age Group,15
Anemia,Osteo,Anemia-->Osteo,0,M,> 60,Age Group,1
Anemia,Osteo,Anemia-->Osteo,0,M,All Age,Age Group,1
Anemia,Paralysis,Anemia-->Paralysis,0,All Sex,> 60,Age Group,60
Anemia,Paralysis,Anemia-->Paralysis,0,All Sex,All Age,Age Group,60
Anemia,Paralysis,Anemia-->Paralysis,0,F,> 60,Age Group,7
Anemia,Paralysis,Anemia-->Paralysis,0,F,All Age,Age Group,7
Anemia,Paralysis,Anemia-->Paralysis,0,M,> 60,Age Group,53
Anemia,Paralysis,Anemia-->Paralysis,0,M,All Age,Age Group,53
Anemia,PUD,Anemia-->PUD,0,All Sex,> 60,Age Group,26
Anemia,PUD,Anemia-->PUD,0,All Sex,40 to 60,Age Group,27
Anemia,PUD,Anemia-->PUD,0,All Sex,All Age,Age Group,53
Anemia,PUD,Anemia-->PUD,0,F,> 60,Age Group,15
Anemia,PUD,Anemia-->PUD,0,F,40 to 60,Age Group,25
Anemia,PUD,Anemia-->PUD,0,F,All Age,Age Group,40
Anemia,PUD,Anemia-->PUD,0,M,> 60,Age Group,11
Anemia,PUD,Anemia-->PUD,0,M,40 to 60,Age Group,2
Anemia,PUD,Anemia-->PUD,0,M,All Age,Age Group,13
Anemia,WeightLoss,Anemia-->WeightLoss,0,All Sex,< 40,Age Group,8
Anemia,WeightLoss,Anemia-->WeightLoss,0,All Sex,> 60,Age Group,68
Anemia,WeightLoss,Anemia-->WeightLoss,0,All Sex,40 to 60,Age Group,15
Anemia,WeightLoss,Anemia-->WeightLoss,0,All Sex,All Age,Age Group,91
Anemia,WeightLoss,Anemia-->WeightLoss,0,F,< 40,Age Group,8
Anemia,WeightLoss,Anemia-->WeightLoss,0,F,> 60,Age Group,32
Anemia,WeightLoss,Anemia-->WeightLoss,0,F,40 to 60,Age Group,10
Anemia,WeightLoss,Anemia-->WeightLoss,0,F,All Age,Age Group,50
Anemia,WeightLoss,Anemia-->WeightLoss,0,M,> 60,Age Group,36
Anemia,WeightLoss,Anemia-->WeightLoss,0,M,40 to 60,Age Group,5
Anemia,WeightLoss,Anemia-->WeightLoss,0,M,All Age,Age Group,41
AR,Alcohol,AR-->Alcohol,0,All Sex,< 40,Age Group,12
AR,Alcohol,AR-->Alcohol,0,All Sex,> 60,Age Group,3
AR,Alcohol,AR-->Alcohol,0,All Sex,40 to 60,Age Group,5
AR,Alcohol,AR-->Alcohol,0,All Sex,All Age,Age Group,20
AR,Alcohol,AR-->Alcohol,0,F,< 40,Age Group,12
AR,Alcohol,AR-->Alcohol,0,F,> 60,Age Group,1
AR,Alcohol,AR-->Alcohol,0,F,40 to 60,Age Group,1
AR,Alcohol,AR-->Alcohol,0,F,All Age,Age Group,14
AR,Alcohol,AR-->Alcohol,0,M,> 60,Age Group,2
AR,Alcohol,AR-->Alcohol,0,M,40 to 60,Age Group,4
AR,Alcohol,AR-->Alcohol,0,M,All Age,Age Group,6
AR,Anemia,AR-->Anemia,0,All Sex,> 60,Age Group,33
AR,Anemia,AR-->Anemia,0,All Sex,40 to 60,Age Group,5
AR,Anemia,AR-->Anemia,0,All Sex,All Age,Age Group,38
AR,Anemia,AR-->Anemia,0,F,> 60,Age Group,24
AR,Anemia,AR-->Anemia,0,F,40 to 60,Age Group,3
AR,Anemia,AR-->Anemia,0,F,All Age,Age Group,27
AR,Anemia,AR-->Anemia,0,M,> 60,Age Group,9
AR,Anemia,AR-->Anemia,0,M,40 to 60,Age Group,2
AR,Anemia,AR-->Anemia,0,M,All Age,Age Group,11
AR,AS,AR-->AS,1,All Sex,< 40,Age Group,5
AR,AS,AR-->AS,1,All Sex,> 60,Age Group,70
AR,AS,AR-->AS,1,All Sex,40 to 60,Age Group,9
AR,AS,AR-->AS,1,All Sex,All Age,Age Group,84
AR,AS,AR-->AS,1,F,< 40,Age Group,5
AR,AS,AR-->AS,1,F,> 60,Age Group,52
AR,AS,AR-->AS,1,F,40 to 60,Age Group,6
AR,AS,AR-->AS,1,F,All Age,Age Group,63
AR,AS,AR-->AS,1,M,> 60,Age Group,18
AR,AS,AR-->AS,1,M,40 to 60,Age Group,3
AR,AS,AR-->AS,1,M,All Age,Age Group,21
AR,BloodLoss,AR-->BloodLoss,0,All Sex,> 60,Age Group,5
AR,BloodLoss,AR-->BloodLoss,0,All Sex,All Age,Age Group,5
AR,BloodLoss,AR-->BloodLoss,0,F,> 60,Age Group,3
AR,BloodLoss,AR-->BloodLoss,0,F,All Age,Age Group,3
AR,BloodLoss,AR-->BloodLoss,0,M,> 60,Age Group,2
AR,BloodLoss,AR-->BloodLoss,0,M,All Age,Age Group,2
AR,BP,AR-->BP,1,All Sex,< 40,Age Group,14
AR,BP,AR-->BP,1,All Sex,> 60,Age Group,40
AR,BP,AR-->BP,1,All Sex,40 to 60,Age Group,13
AR,BP,AR-->BP,1,All Sex,All Age,Age Group,67
AR,BP,AR-->BP,1,F,< 40,Age Group,14
AR,BP,AR-->BP,1,F,> 60,Age Group,23
AR,BP,AR-->BP,1,F,40 to 60,Age Group,9
AR,BP,AR-->BP,1,F,All Age,Age Group,46
AR,BP,AR-->BP,1,M,> 60,Age Group,17
AR,BP,AR-->BP,1,M,40 to 60,Age Group,4
AR,BP,AR-->BP,1,M,All Age,Age Group,21
AR,C,AR-->C,1,All Sex,< 40,Age Group,4
AR,C,AR-->C,1,All Sex,> 60,Age Group,87
AR,C,AR-->C,1,All Sex,40 to 60,Age Group,46
AR,C,AR-->C,1,All Sex,All Age,Age Group,137
AR,C,AR-->C,1,F,< 40,Age Group,3
AR,C,AR-->C,1,F,> 60,Age Group,45
AR,C,AR-->C,1,F,40 to 60,Age Group,24
AR,C,AR-->C,1,F,All Age,Age Group,72
AR,C,AR-->C,1,M,< 40,Age Group,1
AR,C,AR-->C,1,M,> 60,Age Group,42
AR,C,AR-->C,1,M,40 to 60,Age Group,22
AR,C,AR-->C,1,M,All Age,Age Group,65
AR,CKD,AR-->CKD,1,All Sex,> 60,Age Group,40
AR,CKD,AR-->CKD,1,All Sex,40 to 60,Age Group,4
AR,CKD,AR-->CKD,1,All Sex,All Age,Age Group,44
AR,CKD,AR-->CKD,1,F,> 60,Age Group,31
AR,CKD,AR-->CKD,1,F,40 to 60,Age Group,1
AR,CKD,AR-->CKD,1,F,All Age,Age Group,32
AR,CKD,AR-->CKD,1,M,> 60,Age Group,9
AR,CKD,AR-->CKD,1,M,40 to 60,Age Group,3
AR,CKD,AR-->CKD,1,M,All Age,Age Group,12
AR,Coagulopathy,AR-->Coagulopathy,0,All Sex,> 60,Age Group,27
AR,Coagulopathy,AR-->Coagulopathy,0,All Sex,All Age,Age Group,27
AR,Coagulopathy,AR-->Coagulopathy,0,F,> 60,Age Group,8
AR,Coagulopathy,AR-->Coagulopathy,0,F,All Age,Age Group,8
AR,Coagulopathy,AR-->Coagulopathy,0,M,> 60,Age Group,19
AR,Coagulopathy,AR-->Coagulopathy,0,M,All Age,Age Group,19
AR,COPD,AR-->COPD,1,All Sex,> 60,Age Group,46
AR,COPD,AR-->COPD,1,All Sex,40 to 60,Age Group,7
AR,COPD,AR-->COPD,1,All Sex,All Age,Age Group,53
AR,COPD,AR-->COPD,1,F,> 60,Age Group,18
AR,COPD,AR-->COPD,1,F,40 to 60,Age Group,6
AR,COPD,AR-->COPD,1,F,All Age,Age Group,24
AR,COPD,AR-->COPD,1,M,> 60,Age Group,28
AR,COPD,AR-->COPD,1,M,40 to 60,Age Group,1
AR,COPD,AR-->COPD,1,M,All Age,Age Group,29
AR,CVD,AR-->CVD,1,All Sex,< 40,Age Group,6
AR,CVD,AR-->CVD,1,All Sex,> 60,Age Group,263
AR,CVD,AR-->CVD,1,All Sex,40 to 60,Age Group,67
AR,CVD,AR-->CVD,1,All Sex,All Age,Age Group,336
AR,CVD,AR-->CVD,1,F,< 40,Age Group,3
AR,CVD,AR-->CVD,1,F,> 60,Age Group,137
AR,CVD,AR-->CVD,1,F,40 to 60,Age Group,33
AR,CVD,AR-->CVD,1,F,All Age,Age Group,173
AR,CVD,AR-->CVD,1,M,< 40,Age Group,3
AR,CVD,AR-->CVD,1,M,> 60,Age Group,126
AR,CVD,AR-->CVD,1,M,40 to 60,Age Group,34
AR,CVD,AR-->CVD,1,M,All Age,Age Group,163
AR,D,AR-->D,1,All Sex,< 40,Age Group,7
AR,D,AR-->D,1,All Sex,> 60,Age Group,80
AR,D,AR-->D,1,All Sex,40 to 60,Age Group,50
AR,D,AR-->D,1,All Sex,All Age,Age Group,137
AR,D,AR-->D,1,F,< 40,Age Group,4
AR,D,AR-->D,1,F,> 60,Age Group,31
AR,D,AR-->D,1,F,40 to 60,Age Group,37
AR,D,AR-->D,1,F,All Age,Age Group,72
AR,D,AR-->D,1,M,< 40,Age Group,3
AR,D,AR-->D,1,M,> 60,Age Group,49
AR,D,AR-->D,1,M,40 to 60,Age Group,13
AR,D,AR-->D,1,M,All Age,Age Group,65
AR,Drugs,AR-->Drugs,0,All Sex,< 40,Age Group,12
AR,Drugs,AR-->Drugs,0,All Sex,> 60,Age Group,4
AR,Drugs,AR-->Drugs,0,All Sex,40 to 60,Age Group,34
AR,Drugs,AR-->Drugs,0,All Sex,All Age,Age Group,50
AR,Drugs,AR-->Drugs,0,F,< 40,Age Group,12
AR,Drugs,AR-->Drugs,0,F,> 60,Age Group,4
AR,Drugs,AR-->Drugs,0,F,40 to 60,Age Group,3
AR,Drugs,AR-->Drugs,0,F,All Age,Age Group,19
AR,Drugs,AR-->Drugs,0,M,40 to 60,Age Group,31
AR,Drugs,AR-->Drugs,0,M,All Age,Age Group,31
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,< 40,Age Group,2
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,> 60,Age Group,106
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,40 to 60,Age Group,9
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,All Age,Age Group,117
AR,FluidsLytes,AR-->FluidsLytes,0,F,< 40,Age Group,1
AR,FluidsLytes,AR-->FluidsLytes,0,F,> 60,Age Group,55
AR,FluidsLytes,AR-->FluidsLytes,0,F,40 to 60,Age Group,7
AR,FluidsLytes,AR-->FluidsLytes,0,F,All Age,Age Group,63
AR,FluidsLytes,AR-->FluidsLytes,0,M,< 40,Age Group,1
AR,FluidsLytes,AR-->FluidsLytes,0,M,> 60,Age Group,51
AR,FluidsLytes,AR-->FluidsLytes,0,M,40 to 60,Age Group,2
AR,FluidsLytes,AR-->FluidsLytes,0,M,All Age,Age Group,54
AR,G,AR-->G,1,All Sex,> 60,Age Group,16
AR,G,AR-->G,1,All Sex,40 to 60,Age Group,5
AR,G,AR-->G,1,All Sex,All Age,Age Group,21
AR,G,AR-->G,1,F,40 to 60,Age Group,1
AR,G,AR-->G,1,F,All Age,Age Group,1
AR,G,AR-->G,1,M,> 60,Age Group,16
AR,G,AR-->G,1,M,40 to 60,Age Group,4
AR,G,AR-->G,1,M,All Age,Age Group,20
AR,HIV,AR-->HIV,0,All Sex,> 60,Age Group,1
AR,HIV,AR-->HIV,0,All Sex,40 to 60,Age Group,2
AR,HIV,AR-->HIV,0,All Sex,All Age,Age Group,3
AR,HIV,AR-->HIV,0,F,> 60,Age Group,1
AR,HIV,AR-->HIV,0,F,40 to 60,Age Group,1
AR,HIV,AR-->HIV,0,F,All Age,Age Group,2
AR,HIV,AR-->HIV,0,M,40 to 60,Age Group,1
AR,HIV,AR-->HIV,0,M,All Age,Age Group,1
AR,Hypothyroid,AR-->Hypothyroid,0,All Sex,< 40,Age Group,3
AR,Hypothyroid,AR-->Hypothyroid,0,All Sex,> 60,Age Group,11
AR,Hypothyroid,AR-->Hypothyroid,0,All Sex,All Age,Age Group,14
AR,Hypothyroid,AR-->Hypothyroid,0,F,< 40,Age Group,3
AR,Hypothyroid,AR-->Hypothyroid,0,F,> 60,Age Group,11
AR,Hypothyroid,AR-->Hypothyroid,0,F,All Age,Age Group,14
AR,Liver,AR-->Liver,0,All Sex,> 60,Age Group,8
AR,Liver,AR-->Liver,0,All Sex,40 to 60,Age Group,3
AR,Liver,AR-->Liver,0,All Sex,All Age,Age Group,11
AR,Liver,AR-->Liver,0,F,> 60,Age Group,5
AR,Liver,AR-->Liver,0,F,40 to 60,Age Group,2
AR,Liver,AR-->Liver,0,F,All Age,Age Group,7
AR,Liver,AR-->Liver,0,M,> 60,Age Group,3
AR,Liver,AR-->Liver,0,M,40 to 60,Age Group,1
AR,Liver,AR-->Liver,0,M,All Age,Age Group,4
AR,MHC,AR-->MHC,1,All Sex,< 40,Age Group,3
AR,MHC,AR-->MHC,1,All Sex,> 60,Age Group,40
AR,MHC,AR-->MHC,1,All Sex,40 to 60,Age Group,21
AR,MHC,AR-->MHC,1,All Sex,All Age,Age Group,64
AR,MHC,AR-->MHC,1,F,< 40,Age Group,3
AR,MHC,AR-->MHC,1,F,> 60,Age Group,28
AR,MHC,AR-->MHC,1,F,40 to 60,Age Group,12
AR,MHC,AR-->MHC,1,F,All Age,Age Group,43
AR,MHC,AR-->MHC,1,M,> 60,Age Group,12
AR,MHC,AR-->MHC,1,M,40 to 60,Age Group,9
AR,MHC,AR-->MHC,1,M,All Age,Age Group,21
AR,NeuroOther,AR-->NeuroOther,0,All Sex,> 60,Age Group,59
AR,NeuroOther,AR-->NeuroOther,0,All Sex,40 to 60,Age Group,3
AR,NeuroOther,AR-->NeuroOther,0,All Sex,All Age,Age Group,62
AR,NeuroOther,AR-->NeuroOther,0,F,> 60,Age Group,20
AR,NeuroOther,AR-->NeuroOther,0,F,40 to 60,Age Group,2
AR,NeuroOther,AR-->NeuroOther,0,F,All Age,Age Group,22
AR,NeuroOther,AR-->NeuroOther,0,M,> 60,Age Group,39
AR,NeuroOther,AR-->NeuroOther,0,M,40 to 60,Age Group,1
AR,NeuroOther,AR-->NeuroOther,0,M,All Age,Age Group,40
AR,Obesity,AR-->Obesity,0,All Sex,< 40,Age Group,7
AR,Obesity,AR-->Obesity,0,All Sex,> 60,Age Group,13
AR,Obesity,AR-->Obesity,0,All Sex,40 to 60,Age Group,13
AR,Obesity,AR-->Obesity,0,All Sex,All Age,Age Group,33
AR,Obesity,AR-->Obesity,0,F,< 40,Age Group,6
AR,Obesity,AR-->Obesity,0,F,> 60,Age Group,12
AR,Obesity,AR-->Obesity,0,F,40 to 60,Age Group,6
AR,Obesity,AR-->Obesity,0,F,All Age,Age Group,24
AR,Obesity,AR-->Obesity,0,M,< 40,Age Group,1
AR,Obesity,AR-->Obesity,0,M,> 60,Age Group,1
AR,Obesity,AR-->Obesity,0,M,40 to 60,Age Group,7
AR,Obesity,AR-->Obesity,0,M,All Age,Age Group,9
AR,Osteo,AR-->Osteo,1,All Sex,< 40,Age Group,2
AR,Osteo,AR-->Osteo,1,All Sex,> 60,Age Group,67
AR,Osteo,AR-->Osteo,1,All Sex,40 to 60,Age Group,12
AR,Osteo,AR-->Osteo,1,All Sex,All Age,Age Group,81
AR,Osteo,AR-->Osteo,1,F,> 60,Age Group,58
AR,Osteo,AR-->Osteo,1,F,40 to 60,Age Group,10
AR,Osteo,AR-->Osteo,1,F,All Age,Age Group,68
AR,Osteo,AR-->Osteo,1,M,< 40,Age Group,2
AR,Osteo,AR-->Osteo,1,M,> 60,Age Group,9
AR,Osteo,AR-->Osteo,1,M,40 to 60,Age Group,2
AR,Osteo,AR-->Osteo,1,M,All Age,Age Group,13
AR,Paralysis,AR-->Paralysis,0,All Sex,> 60,Age Group,20
AR,Paralysis,AR-->Paralysis,0,All Sex,40 to 60,Age Group,3
AR,Paralysis,AR-->Paralysis,0,All Sex,All Age,Age Group,23
AR,Paralysis,AR-->Paralysis,0,F,> 60,Age Group,6
AR,Paralysis,AR-->Paralysis,0,F,All Age,Age Group,6
AR,Paralysis,AR-->Paralysis,0,M,> 60,Age Group,14
AR,Paralysis,AR-->Paralysis,0,M,40 to 60,Age Group,3
AR,Paralysis,AR-->Paralysis,0,M,All Age,Age Group,17
AR,PUD,AR-->PUD,0,All Sex,< 40,Age Group,1
AR,PUD,AR-->PUD,0,All Sex,> 60,Age Group,28
AR,PUD,AR-->PUD,0,All Sex,40 to 60,Age Group,2
AR,PUD,AR-->PUD,0,All Sex,All Age,Age Group,31
AR,PUD,AR-->PUD,0,F,< 40,Age Group,1
AR,PUD,AR-->PUD,0,F,> 60,Age Group,19
AR,PUD,AR-->PUD,0,F,40 to 60,Age Group,2
AR,PUD,AR-->PUD,0,F,All Age,Age Group,22
AR,PUD,AR-->PUD,0,M,> 60,Age Group,9
AR,PUD,AR-->PUD,0,M,All Age,Age Group,9
AR,WeightLoss,AR-->WeightLoss,0,All Sex,< 40,Age Group,1
AR,WeightLoss,AR-->WeightLoss,0,All Sex,> 60,Age Group,38
AR,WeightLoss,AR-->WeightLoss,0,All Sex,40 to 60,Age Group,11
AR,WeightLoss,AR-->WeightLoss,0,All Sex,All Age,Age Group,50
AR,WeightLoss,AR-->WeightLoss,0,F,> 60,Age Group,32
AR,WeightLoss,AR-->WeightLoss,0,F,40 to 60,Age Group,1
AR,WeightLoss,AR-->WeightLoss,0,F,All Age,Age Group,33
AR,WeightLoss,AR-->WeightLoss,0,M,< 40,Age Group,1
AR,WeightLoss,AR-->WeightLoss,0,M,> 60,Age Group,6
AR,WeightLoss,AR-->WeightLoss,0,M,40 to 60,Age Group,10
AR,WeightLoss,AR-->WeightLoss,0,M,All Age,Age Group,17
AS,Alcohol,AS-->Alcohol,0,All Sex,< 40,Age Group,4
AS,Alcohol,AS-->Alcohol,0,All Sex,> 60,Age Group,7
AS,Alcohol,AS-->Alcohol,0,All Sex,40 to 60,Age Group,7
AS,Alcohol,AS-->Alcohol,0,All Sex,All Age,Age Group,18
AS,Alcohol,AS-->Alcohol,0,F,< 40,Age Group,4
AS,Alcohol,AS-->Alcohol,0,F,> 60,Age Group,7
AS,Alcohol,AS-->Alcohol,0,F,40 to 60,Age Group,1
AS,Alcohol,AS-->Alcohol,0,F,All Age,Age Group,12
AS,Alcohol,AS-->Alcohol,0,M,40 to 60,Age Group,6
AS,Alcohol,AS-->Alcohol,0,M,All Age,Age Group,6
AS,Anemia,AS-->Anemia,0,All Sex,< 40,Age Group,12
AS,Anemia,AS-->Anemia,0,All Sex,> 60,Age Group,17
AS,Anemia,AS-->Anemia,0,All Sex,40 to 60,Age Group,13
AS,Anemia,AS-->Anemia,0,All Sex,All Age,Age Group,42
AS,Anemia,AS-->Anemia,0,F,< 40,Age Group,12
AS,Anemia,AS-->Anemia,0,F,> 60,Age Group,15
AS,Anemia,AS-->Anemia,0,F,40 to 60,Age Group,12
AS,Anemia,AS-->Anemia,0,F,All Age,Age Group,39
AS,Anemia,AS-->Anemia,0,M,> 60,Age Group,2
AS,Anemia,AS-->Anemia,0,M,40 to 60,Age Group,1
AS,Anemia,AS-->Anemia,0,M,All Age,Age Group,3
AS,AR,AS-->AR,1,All Sex,< 40,Age Group,7
AS,AR,AS-->AR,1,All Sex,> 60,Age Group,78
AS,AR,AS-->AR,1,All Sex,40 to 60,Age Group,13
AS,AR,AS-->AR,1,All Sex,All Age,Age Group,98
AS,AR,AS-->AR,1,F,< 40,Age Group,7
AS,AR,AS-->AR,1,F,> 60,Age Group,64
AS,AR,AS-->AR,1,F,40 to 60,Age Group,10
AS,AR,AS-->AR,1,F,All Age,Age Group,81
AS,AR,AS-->AR,1,M,> 60,Age Group,14
AS,AR,AS-->AR,1,M,40 to 60,Age Group,3
AS,AR,AS-->AR,1,M,All Age,Age Group,17
AS,BloodLoss,AS-->BloodLoss,0,All Sex,< 40,Age Group,2
AS,BloodLoss,AS-->BloodLoss,0,All Sex,> 60,Age Group,12
AS,BloodLoss,AS-->BloodLoss,0,All Sex,40 to 60,Age Group,1
AS,BloodLoss,AS-->BloodLoss,0,All Sex,All Age,Age Group,15
AS,BloodLoss,AS-->BloodLoss,0,F,> 60,Age Group,6
AS,BloodLoss,AS-->BloodLoss,0,F,40 to 60,Age Group,1
AS,BloodLoss,AS-->BloodLoss,0,F,All Age,Age Group,7
AS,BloodLoss,AS-->BloodLoss,0,M,< 40,Age Group,2
AS,BloodLoss,AS-->BloodLoss,0,M,> 60,Age Group,6
AS,BloodLoss,AS-->BloodLoss,0,M,All Age,Age Group,8
AS,BP,AS-->BP,1,All Sex,< 40,Age Group,11
AS,BP,AS-->BP,1,All Sex,> 60,Age Group,69
AS,BP,AS-->BP,1,All Sex,40 to 60,Age Group,9
AS,BP,AS-->BP,1,All Sex,All Age,Age Group,89
AS,BP,AS-->BP,1,F,< 40,Age Group,8
AS,BP,AS-->BP,1,F,> 60,Age Group,67
AS,BP,AS-->BP,1,F,40 to 60,Age Group,5
AS,BP,AS-->BP,1,F,All Age,Age Group,80
AS,BP,AS-->BP,1,M,< 40,Age Group,3
AS,BP,AS-->BP,1,M,> 60,Age Group,2
AS,BP,AS-->BP,1,M,40 to 60,Age Group,4
AS,BP,AS-->BP,1,M,All Age,Age Group,9
AS,C,AS-->C,1,All Sex,< 40,Age Group,25
AS,C,AS-->C,1,All Sex,> 60,Age Group,60
AS,C,AS-->C,1,All Sex,40 to 60,Age Group,23
AS,C,AS-->C,1,All Sex,All Age,Age Group,108
AS,C,AS-->C,1,F,< 40,Age Group,18
AS,C,AS-->C,1,F,> 60,Age Group,39
AS,C,AS-->C,1,F,40 to 60,Age Group,14
AS,C,AS-->C,1,F,All Age,Age Group,71
AS,C,AS-->C,1,M,< 40,Age Group,7
AS,C,AS-->C,1,M,> 60,Age Group,21
AS,C,AS-->C,1,M,40 to 60,Age Group,9
AS,C,AS-->C,1,M,All Age,Age Group,37
AS,CKD,AS-->CKD,1,All Sex,> 60,Age Group,61
AS,CKD,AS-->CKD,1,All Sex,40 to 60,Age Group,6
AS,CKD,AS-->CKD,1,All Sex,All Age,Age Group,67
AS,CKD,AS-->CKD,1,F,> 60,Age Group,55
AS,CKD,AS-->CKD,1,F,40 to 60,Age Group,4
AS,CKD,AS-->CKD,1,F,All Age,Age Group,59
AS,CKD,AS-->CKD,1,M,> 60,Age Group,6
AS,CKD,AS-->CKD,1,M,40 to 60,Age Group,2
AS,CKD,AS-->CKD,1,M,All Age,Age Group,8
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,< 40,Age Group,11
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,> 60,Age Group,5
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,40 to 60,Age Group,1
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,All Age,Age Group,17
AS,Coagulopathy,AS-->Coagulopathy,0,F,< 40,Age Group,4
AS,Coagulopathy,AS-->Coagulopathy,0,F,> 60,Age Group,4
AS,Coagulopathy,AS-->Coagulopathy,0,F,All Age,Age Group,8
